participant_id	ran_obj1_acc	ran_obj1_rt	ran_obj2_acc	ran_obj2_rt	ran_digit1_acc	ran_digit1_rt	ran_digit2_acc	ran_digit2_rt	ran_col1_acc	ran_col1_rt	ran_col2_acc	ran_col2_rt
sub-pp048	49	33.5	49	31.41	50	16.38	50.0	15.62	50	26.32	49	31.9
