participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp155	1.0	0.0	2235.5
sub-pp155	1.0	0.0	1727.0
sub-pp155	1.0	0.0	3181.5
sub-pp155	1.0	0.0	1308.4000000953674
sub-pp155	0.0	1.0	4789.699999809265
sub-pp155	1.0	0.0	5500.0
sub-pp155	1.0	0.0	1562.1999998092651
sub-pp155	0.0	1.0	7823.60000038147
sub-pp155	1.0	0.0	5130.099999904633
sub-pp155	0.0	1.0	7024.5
sub-pp155	0.0	1.0	2706.099999904633
sub-pp155	0.0	1.0	3575.5
sub-pp155	1.0	0.0	6242.699999809265
sub-pp155	0.0	1.0	4529.900000095367
sub-pp155	1.0	0.0	2136.199999809265
sub-pp155	0.0	1.0	5282.5
sub-pp155	1.0	0.0	7071.299999713898
sub-pp155	0.0	1.0	4015.7999997138977
sub-pp155	1.0	0.0	8940.5
sub-pp155	0.0	1.0	4999.300000190735
sub-pp155	1.0	0.0	3179.1000003814697
sub-pp155	0.0	1.0	6761.5
sub-pp155	1.0	0.0	5843.199999809265
sub-pp155	0.0	1.0	10630.099999904633
