participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp106	1.0	0.0	3858.400000000373
sub-pp106	1.0	0.0	1527.6000000005588
sub-pp106	1.0	0.0	9446.599999999627
sub-pp106	0.0	1.0	5356.600000000559
sub-pp106	1.0	0.0	2344.0999999996275
sub-pp106	1.0	0.0	1566.5
sub-pp106	1.0	0.0	7376.799999999814
sub-pp106	0.0	1.0	6624.600000000559
sub-pp106	1.0	0.0	10104.799999999814
sub-pp106	1.0	0.0	1445.5
sub-pp106	0.0	1.0	5384.799999999814
sub-pp106	1.0	0.0	3779.7999999998137
sub-pp106	0.0	1.0	4003.099999999628
sub-pp106	0.0	1.0	7309.200000000186
sub-pp106	1.0	0.0	6389.0
sub-pp106	0.0	1.0	3955.900000000373
sub-pp106	0.0	1.0	8551.5
sub-pp106	1.0	0.0	12569.0
sub-pp106	0.0	1.0	9634.0
sub-pp106	0.0	1.0	3636.599999999628
sub-pp106	0.0	1.0	33031.60000000056
sub-pp106	1.0	0.0	6341.4000000003725
sub-pp106	1.0	0.0	9269.599999999627
sub-pp106	1.0	0.0	5780.200000000186
