participant_id	finger-tapping_taps	finger-tapping_corr	finger-tapping_RT	trial_type
sub-pp124	1.0	0.0	100.4000005722046	dominant1
sub-pp124	2.0	0.0	326.19999980926514	dominant1
sub-pp124	3.0	0.0	433.9000005722046	dominant1
sub-pp124	4.0	0.0	635.0	dominant1
sub-pp124	5.0	0.0	753.6000003814697	dominant1
sub-pp124	6.0	0.0	852.1000003814697	dominant1
sub-pp124	7.0	0.0	1093.9000005722046	dominant1
sub-pp124	8.0	0.0	1221.9000005722046	dominant1
sub-pp124	9.0	0.0	1308.9000005722046	dominant1
sub-pp124	10.0	0.0	1433.4000005722046	dominant1
sub-pp124	11.0	0.0	1549.1000003814695	dominant1
sub-pp124	12.0	0.0	1657.1999998092651	dominant1
sub-pp124	13.0	0.0	1773.4000005722046	dominant1
sub-pp124	14.0	0.0	1898.0	dominant1
sub-pp124	15.0	0.0	2015.1000003814693	dominant1
sub-pp124	16.0	0.0	2136.4000005722046	dominant1
sub-pp124	17.0	0.0	2255.199999809265	dominant1
sub-pp124	18.0	0.0	2374.4000005722046	dominant1
sub-pp124	19.0	0.0	2492.9000005722046	dominant1
sub-pp124	20.0	0.0	2614.0	dominant1
sub-pp124	21.0	0.0	2731.9000005722046	dominant1
sub-pp124	22.0	0.0	3092.9000005722046	dominant1
sub-pp124	23.0	0.0	3306.699999809265	dominant1
sub-pp124	24.0	0.0	3452.5	dominant1
sub-pp124	25.0	0.0	3577.0	dominant1
sub-pp124	26.0	0.0	3645.800000190735	dominant1
sub-pp124	27.0	0.0	3804.4000005722046	dominant1
sub-pp124	28.0	0.0	3951.1000003814697	dominant1
sub-pp124	29.0	0.0	4159.400000572205	dominant1
sub-pp124	30.0	0.0	4322.0	dominant1
sub-pp124	31.0	0.0	4454.400000572205	dominant1
sub-pp124	32.0	0.0	4604.60000038147	dominant1
sub-pp124	33.0	0.0	4804.60000038147	dominant1
sub-pp124	34.0	0.0	4950.199999809265	dominant1
sub-pp124	35.0	0.0	5083.5	dominant1
sub-pp124	36.0	0.0	5218.699999809265	dominant1
sub-pp124	37.0	0.0	5330.10000038147	dominant1
sub-pp124	38.0	0.0	5445.300000190735	dominant1
sub-pp124	39.0	0.0	5589.10000038147	dominant1
sub-pp124	40.0	0.0	5719.199999809265	dominant1
sub-pp124	41.0	0.0	5835.699999809265	dominant1
sub-pp124	42.0	0.0	6056.300000190735	dominant1
sub-pp124	43.0	0.0	6201.400000572205	dominant1
sub-pp124	44.0	0.0	6363.0	dominant1
sub-pp124	45.0	0.0	6511.10000038147	dominant1
sub-pp124	46.0	0.0	6673.400000572205	dominant1
sub-pp124	47.0	0.0	6850.400000572205	dominant1
sub-pp124	48.0	0.0	7014.199999809265	dominant1
sub-pp124	49.0	0.0	7163.900000572205	dominant1
sub-pp124	50.0	0.0	7338.0	dominant1
sub-pp124	51.0	0.0	7515.900000572205	dominant1
sub-pp124	52.0	0.0	7655.900000572205	dominant1
sub-pp124	53.0	0.0	7808.199999809265	dominant1
sub-pp124	54.0	0.0	7924.10000038147	dominant1
sub-pp124	55.0	0.0	8027.199999809265	dominant1
sub-pp124	56.0	0.0	8172.400000572205	dominant1
sub-pp124	57.0	0.0	8321.60000038147	dominant1
sub-pp124	58.0	0.0	8468.60000038147	dominant1
sub-pp124	59.0	0.0	8599.199999809265	dominant1
sub-pp124	60.0	0.0	8844.699999809265	dominant1
sub-pp124	61.0	0.0	9005.5	dominant1
sub-pp124	62.0	0.0	9170.300000190737	dominant1
sub-pp124	63.0	0.0	9324.0	dominant1
sub-pp124	64.0	0.0	9503.5	dominant1
sub-pp124	65.0	0.0	9714.699999809263	dominant1
sub-pp124	66.0	0.0	9859.300000190737	dominant1
sub-pp124	1.0	0.0	105.80000019073486	dominant2
sub-pp124	2.0	0.0	255.6999998092652	dominant2
sub-pp124	3.0	0.0	417.69999980926514	dominant2
sub-pp124	4.0	0.0	565.1999998092651	dominant2
sub-pp124	5.0	0.0	711.6999998092651	dominant2
sub-pp124	6.0	0.0	848.6000003814697	dominant2
sub-pp124	7.0	0.0	1039.5	dominant2
sub-pp124	8.0	0.0	1158.6999998092651	dominant2
sub-pp124	9.0	0.0	1291.6000003814695	dominant2
sub-pp124	10.0	0.0	1388.6999998092651	dominant2
sub-pp124	11.0	0.0	1508.6000003814695	dominant2
sub-pp124	12.0	0.0	1608.0	dominant2
sub-pp124	13.0	0.0	1730.8000001907349	dominant2
sub-pp124	14.0	0.0	1856.3000001907349	dominant2
sub-pp124	15.0	0.0	1979.0	dominant2
sub-pp124	16.0	0.0	2076.3999996185303	dominant2
sub-pp124	17.0	0.0	2193.800000190735	dominant2
sub-pp124	18.0	0.0	2323.3999996185303	dominant2
sub-pp124	19.0	0.0	2437.800000190735	dominant2
sub-pp124	20.0	0.0	2559.8999996185303	dominant2
sub-pp124	21.0	0.0	2686.300000190735	dominant2
sub-pp124	22.0	0.0	2803.699999809265	dominant2
sub-pp124	23.0	0.0	2921.8999996185303	dominant2
sub-pp124	24.0	0.0	3056.300000190735	dominant2
sub-pp124	25.0	0.0	3211.8999996185303	dominant2
sub-pp124	26.0	0.0	3372.300000190735	dominant2
sub-pp124	27.0	0.0	3534.699999809265	dominant2
sub-pp124	28.0	0.0	3687.6000003814697	dominant2
sub-pp124	29.0	0.0	3848.300000190735	dominant2
sub-pp124	30.0	0.0	4025.5	dominant2
sub-pp124	31.0	0.0	4175.60000038147	dominant2
sub-pp124	32.0	0.0	4341.39999961853	dominant2
sub-pp124	33.0	0.0	4506.199999809265	dominant2
sub-pp124	34.0	0.0	4686.300000190735	dominant2
sub-pp124	35.0	0.0	4847.699999809265	dominant2
