participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp151	1.0	0.0	1809.0	97
sub-pp151	1.0	0.0	1252.5999999642372	63
sub-pp151	1.0	0.0	2568.199999988079	582
sub-pp151	1.0	0.0	1561.0	694
sub-pp151	1.0	0.0	2282.7999999523163	7285
sub-pp151	1.0	0.0	2630.699999988079	6439
sub-pp151	1.0	0.0	3052.400000035763	42731
sub-pp151	1.0	0.0	3394.5	75836
sub-pp151	1.0	0.0	3777.600000023842	392487
sub-pp151	1.0	0.0	3902.199999988079	619473
sub-pp151	0.0	1.0	13538.5	7429386
sub-pp151	1.0	0.0	4773.399999976158	6917428
sub-pp151	1.0	0.0	4008.0	38296174
sub-pp151	0.0	1.0	16720.69999998808	3861387
sub-pp151	0.0	1.0	6893.800000011921	2763194
sub-pp151	0.0	1.0	8794.0	71394568
