participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp133	1.0	0.0	1819.699999988079	97.0
sub-pp133	1.0	0.0	3511.800000011921	63.0
sub-pp133	1.0	0.0	2310.600000023842	582.0
sub-pp133	1.0	0.0	2535.199999988079	694.0
sub-pp133	1.0	0.0	3930.600000023842	7285.0
sub-pp133	1.0	0.0	3004.699999988079	6439.0
sub-pp133	1.0	0.0	3397.899999976158	42731.0
sub-pp133	1.0	0.0	4212.300000011921	75836.0
sub-pp133	0.0	1.0	10995.19999998808	392587.0
sub-pp133	1.0	0.0	5119.799999952316	619473.0
sub-pp133	1.0	0.0	8161.800000011921	4179386.0
sub-pp133	0.0	1.0	11606.0	691748.0
sub-pp133	0.0	1.0	8727.100000023842	3829674.0
sub-pp133	0.0	1.0	8603.600000023842	n/a
