participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp021	1.0	0.0	1239.2999999998135	97
sub-pp021	1.0	0.0	1430.5999999996277	63
sub-pp021	1.0	0.0	1320.3999999994412	582
sub-pp021	1.0	0.0	1112.5999999996277	694
sub-pp021	1.0	0.0	1862.2000000001865	7285
sub-pp021	1.0	0.0	2646.399999999441	6439
sub-pp021	1.0	0.0	2721.0	42731
sub-pp021	1.0	0.0	3418.5	75836
sub-pp021	0.0	1.0	6284.299999999814	5932487
sub-pp021	1.0	0.0	6130.5	619473
sub-pp021	0.0	1.0	6893.100000000559	4971386
sub-pp021	1.0	0.0	9295.699999999257	6917428
sub-pp021	1.0	0.0	5170.199999999255	38296174
sub-pp021	0.0	1.0	10963.900000000373	58126347
sub-pp021	0.0	1.0	9469.5	256783194
sub-pp021	1.0	0.0	6520.5	713942568
