participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp099	1.0	0.0	3782.0
sub-pp099	1.0	0.0	4687.0
sub-pp099	0.0	1.0	8837.0
sub-pp099	1.0	0.0	1739.0
sub-pp099	1.0	0.0	5689.0
sub-pp099	1.0	0.0	4123.0
sub-pp099	1.0	0.0	2455.0
sub-pp099	0.0	1.0	2122.0
sub-pp099	0.0	1.0	4807.0
sub-pp099	0.0	1.0	8688.0
sub-pp099	1.0	0.0	3078.0
sub-pp099	1.0	0.0	7901.0
sub-pp099	0.0	1.0	4352.0
sub-pp099	0.0	1.0	1904.0
sub-pp099	0.0	1.0	2975.0
sub-pp099	0.0	1.0	2790.0
sub-pp099	0.0	1.0	5539.0
sub-pp099	0.0	1.0	2423.0
sub-pp099	0.0	1.0	6538.0
sub-pp099	1.0	0.0	2190.0
sub-pp099	0.0	1.0	5022.0
sub-pp099	1.0	0.0	3739.0
sub-pp099	1.0	0.0	3589.0
sub-pp099	1.0	0.0	3524.0
