participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp042	1.0	0.0	1719.0
sub-pp042	1.0	0.0	1624.0
sub-pp042	1.0	0.0	1385.0
sub-pp042	1.0	0.0	1515.0
sub-pp042	1.0	0.0	2553.0
sub-pp042	1.0	0.0	1291.0
sub-pp042	1.0	0.0	1290.0
sub-pp042	1.0	0.0	1458.0
sub-pp042	1.0	0.0	1833.0
sub-pp042	1.0	0.0	1530.0
sub-pp042	1.0	0.0	1538.0
sub-pp042	1.0	0.0	1491.0
sub-pp042	1.0	0.0	1362.0
sub-pp042	1.0	0.0	1467.0
sub-pp042	1.0	0.0	1690.0
sub-pp042	1.0	0.0	1856.0
sub-pp042	1.0	0.0	1369.0
sub-pp042	1.0	0.0	1810.0
sub-pp042	0.0	1.0	1705.0
sub-pp042	1.0	0.0	1203.0
sub-pp042	1.0	0.0	2026.0
sub-pp042	1.0	0.0	1299.0
sub-pp042	1.0	0.0	1739.0
sub-pp042	1.0	0.0	1667.0
sub-pp042	1.0	0.0	1592.0
sub-pp042	1.0	0.0	1402.0
sub-pp042	1.0	0.0	1435.0
sub-pp042	1.0	0.0	1666.0
sub-pp042	1.0	0.0	1122.0
sub-pp042	1.0	0.0	1539.0
sub-pp042	1.0	0.0	1603.0
sub-pp042	1.0	0.0	1172.0
sub-pp042	1.0	0.0	1347.0
sub-pp042	1.0	0.0	1627.0
sub-pp042	0.0	1.0	1419.0
sub-pp042	1.0	0.0	2283.0
sub-pp042	1.0	0.0	1196.0
sub-pp042	1.0	0.0	1483.0
sub-pp042	1.0	0.0	2155.0
sub-pp042	1.0	0.0	1795.0
sub-pp042	1.0	0.0	1588.0
sub-pp042	1.0	0.0	1588.0
sub-pp042	1.0	0.0	1610.0
sub-pp042	1.0	0.0	1228.0
