participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp038	1.0	0.0	2535.0	97
sub-pp038	1.0	0.0	2126.0	63
sub-pp038	1.0	0.0	2308.0	582
sub-pp038	1.0	0.0	2718.0	694
sub-pp038	1.0	0.0	2897.0	7285
sub-pp038	1.0	0.0	2855.0	6439
sub-pp038	1.0	0.0	3533.0	42731
sub-pp038	1.0	0.0	7388.0	75836
sub-pp038	1.0	0.0	6318.0	392487
sub-pp038	1.0	0.0	6100.0	619473
sub-pp038	0.0	1.0	10720.0	41793186
sub-pp038	0.0	1.0	144776.0	6947418
