participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp038	1.0	0.0	2420.0
sub-pp038	1.0	0.0	2160.0
sub-pp038	1.0	0.0	1799.0
sub-pp038	1.0	0.0	1832.0
sub-pp038	1.0	0.0	6686.0
sub-pp038	1.0	0.0	2338.0
sub-pp038	1.0	0.0	1424.0
sub-pp038	0.0	1.0	7623.0
sub-pp038	1.0	0.0	2012.0
sub-pp038	1.0	0.0	1890.0
sub-pp038	1.0	0.0	7153.0
sub-pp038	1.0	0.0	3448.0
sub-pp038	1.0	0.0	1509.0
sub-pp038	0.0	1.0	1419.0
sub-pp038	1.0	0.0	2643.0
sub-pp038	0.0	1.0	5561.0
sub-pp038	1.0	0.0	1905.0
sub-pp038	1.0	0.0	4559.0
sub-pp038	1.0	0.0	1572.0
sub-pp038	0.0	1.0	4555.0
sub-pp038	0.0	1.0	3406.0
sub-pp038	1.0	0.0	3933.0
sub-pp038	1.0	0.0	3042.0
sub-pp038	1.0	0.0	5311.0
