participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp088	1.0	0.0	1294.3999999910593	97
sub-pp088	1.0	0.0	1181.5999999940395	63
sub-pp088	1.0	0.0	1472.5999999940395	582
sub-pp088	1.0	0.0	1561.8999999910593	694
sub-pp088	1.0	0.0	2310.699999988079	7285
sub-pp088	1.0	0.0	3103.79999999702	6439
sub-pp088	1.0	0.0	2632.20000000298	42731
sub-pp088	1.0	0.0	3410.1000000089407	75836
sub-pp088	1.0	0.0	4117.5	392487
sub-pp088	1.0	0.0	4372.600000008941	619473
sub-pp088	1.0	0.0	4555.0	4179386
sub-pp088	1.0	0.0	6421.699999988079	6917428
sub-pp088	1.0	0.0	4943.5	38296174
sub-pp088	0.0	1.0	8268.60000000894	5812467
sub-pp088	0.0	1.0	11312.20000000298	27568194
sub-pp088	0.0	1.0	11515.89999999106	71492368
