participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp088	1.0	0.0	2492.5
sub-pp088	1.0	0.0	6240.29999999702
sub-pp088	1.0	0.0	3918.09999999404
sub-pp088	1.0	0.0	1153.9000000059605
sub-pp088	0.0	1.0	5398.70000000298
sub-pp088	1.0	0.0	1269.6000000089407
sub-pp088	1.0	0.0	5339.699999988079
sub-pp088	1.0	0.0	3188.6000000089407
sub-pp088	1.0	0.0	5004.0
sub-pp088	1.0	0.0	2048.0
sub-pp088	1.0	0.0	8579.0
sub-pp088	1.0	0.0	6162.4000000059605
sub-pp088	1.0	0.0	5965.399999991059
sub-pp088	0.0	1.0	2435.6000000089407
sub-pp088	1.0	0.0	4929.100000008941
sub-pp088	1.0	0.0	4906.399999991059
sub-pp088	0.0	1.0	9145.10000000894
sub-pp088	1.0	0.0	2441.0999999940395
sub-pp088	1.0	0.0	3784.5
sub-pp088	1.0	0.0	6591.300000011921
sub-pp088	1.0	0.0	3794.900000005961
sub-pp088	1.0	0.0	1380.9000000059605
sub-pp088	0.0	1.0	4168.5
sub-pp088	1.0	0.0	5309.09999999404
