participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp031	1.0	0.0	5830.899999856949
sub-pp031	1.0	0.0	3247.2999999523163
sub-pp031	1.0	0.0	10629.5
sub-pp031	1.0	0.0	1923.400000095368
sub-pp031	1.0	0.0	5688.5
sub-pp031	1.0	0.0	3804.099999904633
sub-pp031	1.0	0.0	4145.200000047684
sub-pp031	1.0	0.0	35343.89999985695
sub-pp031	1.0	0.0	1803.0
sub-pp031	1.0	0.0	1961.900000095368
sub-pp031	1.0	0.0	6170.600000143051
sub-pp031	1.0	0.0	4761.900000095367
sub-pp031	1.0	0.0	3101.600000143051
sub-pp031	0.0	1.0	9544.200000047684
sub-pp031	0.0	1.0	37660.20000004768
sub-pp031	1.0	0.0	10644.0
sub-pp031	1.0	0.0	9739.799999952316
sub-pp031	1.0	0.0	6965.599999904633
sub-pp031	1.0	0.0	19825.29999995232
sub-pp031	1.0	0.0	26710.400000095367
sub-pp031	1.0	0.0	17968.0
sub-pp031	1.0	0.0	10895.900000095367
