participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp031	1.0	0.0	1943.0
sub-pp031	1.0	0.0	1656.0
sub-pp031	1.0	0.0	1745.0
sub-pp031	1.0	0.0	2265.0
sub-pp031	1.0	0.0	1553.0
sub-pp031	1.0	0.0	1458.0
sub-pp031	1.0	0.0	1482.0
sub-pp031	1.0	0.0	1587.0
sub-pp031	1.0	0.0	1523.0
sub-pp031	1.0	0.0	1538.0
sub-pp031	1.0	0.0	1667.0
sub-pp031	1.0	0.0	1315.0
sub-pp031	1.0	0.0	1363.0
sub-pp031	1.0	0.0	2540.0
sub-pp031	1.0	0.0	2044.0
sub-pp031	1.0	0.0	1468.0
sub-pp031	1.0	0.0	2169.0
sub-pp031	1.0	0.0	1888.0
sub-pp031	0.0	1.0	3744.0
sub-pp031	1.0	0.0	2554.0
sub-pp031	1.0	0.0	1299.0
sub-pp031	1.0	0.0	1185.0
sub-pp031	1.0	0.0	1691.0
sub-pp031	1.0	0.0	1467.0
sub-pp031	1.0	0.0	2002.0
sub-pp031	1.0	0.0	2691.0
sub-pp031	1.0	0.0	1960.0
sub-pp031	0.0	1.0	2450.0
sub-pp031	1.0	0.0	1396.0
sub-pp031	1.0	0.0	3604.0
sub-pp031	1.0	0.0	1443.0
sub-pp031	1.0	0.0	1155.0
sub-pp031	1.0	0.0	1612.0
sub-pp031	1.0	0.0	2180.0
sub-pp031	1.0	0.0	2515.0
sub-pp031	1.0	0.0	1426.0
sub-pp031	1.0	0.0	1307.0
sub-pp031	1.0	0.0	1402.0
sub-pp031	1.0	0.0	2050.0
sub-pp031	1.0	0.0	1595.0
sub-pp031	1.0	0.0	1714.0
sub-pp031	1.0	0.0	1947.0
sub-pp031	1.0	0.0	1523.0
sub-pp031	1.0	0.0	1435.0
