participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp023	1.0	0.0	4757.199999988079
sub-pp023	1.0	0.0	2450.70000000298
sub-pp023	1.0	0.0	7292.099999994039
sub-pp023	1.0	0.0	3179.0
sub-pp023	0.0	1.0	6176.9000000059605
sub-pp023	0.0	1.0	3826.29999999702
sub-pp023	1.0	0.0	20990.5
sub-pp023	1.0	0.0	2695.89999999106
sub-pp023	1.0	0.0	5244.20000000298
sub-pp023	0.0	1.0	6623.5
sub-pp023	1.0	0.0	2334.79999999702
sub-pp023	1.0	0.0	2248.5
sub-pp023	0.0	1.0	4803.20000000298
sub-pp023	0.0	1.0	13769.60000000894
sub-pp023	1.0	0.0	14197.89999999106
sub-pp023	1.0	0.0	2920.5
sub-pp023	1.0	0.0	4297.899999991059
sub-pp023	1.0	0.0	2036.70000000298
sub-pp023	0.0	1.0	9899.29999999702
sub-pp023	1.0	0.0	2226.9000000059605
sub-pp023	1.0	0.0	21727.0
sub-pp023	1.0	0.0	6544.5
sub-pp023	0.0	1.0	4323.100000008941
sub-pp023	1.0	0.0	5644.4000000059605
