participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp022	1.0	0.0	3652.0
sub-pp022	1.0	0.0	1950.0
sub-pp022	1.0	0.0	1432.0
sub-pp022	1.0	0.0	1232.0
sub-pp022	1.0	0.0	4097.0
sub-pp022	1.0	0.0	1168.0
sub-pp022	1.0	0.0	1480.0
sub-pp022	1.0	0.0	3320.0
sub-pp022	1.0	0.0	2123.0
sub-pp022	1.0	0.0	1521.0
sub-pp022	1.0	0.0	1256.0
sub-pp022	1.0	0.0	1963.0
sub-pp022	1.0	0.0	1152.0
sub-pp022	1.0	0.0	1737.0
sub-pp022	1.0	0.0	2161.0
sub-pp022	1.0	0.0	1330.0
sub-pp022	1.0	0.0	2120.0
sub-pp022	1.0	0.0	2306.0
sub-pp022	1.0	0.0	1338.0
sub-pp022	1.0	0.0	1457.0
sub-pp022	1.0	0.0	1249.0
sub-pp022	1.0	0.0	1212.0
sub-pp022	1.0	0.0	1672.0
sub-pp022	1.0	0.0	1368.0
sub-pp022	1.0	0.0	1601.0
sub-pp022	1.0	0.0	1290.0
sub-pp022	1.0	0.0	1530.0
sub-pp022	1.0	0.0	1274.0
sub-pp022	1.0	0.0	1307.0
sub-pp022	1.0	0.0	1416.0
sub-pp022	1.0	0.0	1314.0
sub-pp022	1.0	0.0	1121.0
sub-pp022	1.0	0.0	1338.0
sub-pp022	1.0	0.0	1338.0
sub-pp022	1.0	0.0	1362.0
sub-pp022	1.0	0.0	1121.0
sub-pp022	1.0	0.0	1289.0
sub-pp022	1.0	0.0	1295.0
sub-pp022	1.0	0.0	2455.0
sub-pp022	1.0	0.0	1583.0
sub-pp022	1.0	0.0	1625.0
sub-pp022	1.0	0.0	2613.0
sub-pp022	1.0	0.0	1608.0
sub-pp022	1.0	0.0	1155.0
