participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp117	1.0	0.0	4467.0
sub-pp117	1.0	0.0	2199.0
sub-pp117	1.0	0.0	2055.0
sub-pp117	1.0	0.0	2041.0
sub-pp117	1.0	0.0	3147.0
sub-pp117	1.0	0.0	2219.0
sub-pp117	1.0	0.0	6571.0
sub-pp117	0.0	1.0	4200.0
sub-pp117	1.0	0.0	7112.0
sub-pp117	1.0	0.0	1586.0
sub-pp117	1.0	0.0	3498.0
sub-pp117	1.0	0.0	2027.999999999971
sub-pp117	1.0	0.0	1863.0
sub-pp117	0.0	1.0	9551.99999999997
sub-pp117	1.0	0.0	7869.0
sub-pp117	1.0	0.0	8053.0
sub-pp117	0.0	1.0	4934.0
sub-pp117	1.0	0.0	4666.0
sub-pp117	1.0	0.0	7590.0
sub-pp117	1.0	0.0	12833.0
sub-pp117	1.0	0.0	5557.0
sub-pp117	1.0	0.0	6115.0
sub-pp117	1.0	0.0	4520.999999999942
sub-pp117	1.0	0.0	5599.0
