participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp021	1.0	0.0	4430.700000000186
sub-pp021	1.0	0.0	4310.200000000186
sub-pp021	1.0	0.0	2498.2000000001863
sub-pp021	0.0	1.0	4114.799999999814
sub-pp021	1.0	0.0	1792.2999999998135
sub-pp021	1.0	0.0	3457.7000000001863
sub-pp021	0.0	1.0	4964.200000000186
sub-pp021	1.0	0.0	5651.5
sub-pp021	0.0	1.0	5404.4000000003725
sub-pp021	1.0	0.0	1857.0
sub-pp021	1.0	0.0	4890.5
sub-pp021	1.0	0.0	3267.600000000559
sub-pp021	1.0	0.0	3928.5
sub-pp021	0.0	1.0	2716.7999999998137
sub-pp021	1.0	0.0	6605.100000000559
sub-pp021	1.0	0.0	4359.599999999628
sub-pp021	0.0	1.0	5988.600000000559
sub-pp021	0.0	1.0	5667.899999999441
sub-pp021	1.0	0.0	5885.100000000559
sub-pp021	0.0	1.0	11814.299999999814
sub-pp021	0.0	1.0	3850.200000000186
sub-pp021	0.0	1.0	3897.800000000745
sub-pp021	0.0	1.0	4568.4000000003725
sub-pp021	1.0	0.0	6621.200000000186
