participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp112	1.0	0.0	1372.0
sub-pp112	1.0	0.0	1993.0
sub-pp112	1.0	0.0	1355.0
sub-pp112	1.0	0.0	1306.0
sub-pp112	1.0	0.0	1322.0
sub-pp112	1.0	0.0	1202.0
sub-pp112	1.0	0.0	1379.0
sub-pp112	1.0	0.0	1388.0
sub-pp112	1.0	0.0	1865.0
sub-pp112	1.0	0.0	1202.0
sub-pp112	1.0	0.0	1139.0
sub-pp112	1.0	0.0	1163.0
sub-pp112	1.0	0.0	1187.0
sub-pp112	1.0	0.0	1203.0
sub-pp112	1.0	0.0	2059.0
sub-pp112	1.0	0.0	1251.0
sub-pp112	0.0	1.0	1747.0
sub-pp112	1.0	0.0	1243.0
sub-pp112	1.0	0.0	1787.0
sub-pp112	1.0	0.0	1402.0
sub-pp112	1.0	0.0	1236.0
sub-pp112	1.0	0.0	1228.0
sub-pp112	1.0	0.0	1248.0
sub-pp112	1.0	0.0	1113.0
sub-pp112	1.0	0.0	1322.0
sub-pp112	1.0	0.0	1474.0
sub-pp112	1.0	0.0	1345.0
sub-pp112	1.0	0.0	1226.0
sub-pp112	1.0	0.0	1235.0
sub-pp112	1.0	0.0	1194.0
sub-pp112	1.0	0.0	1316.0
sub-pp112	1.0	0.0	1162.0
sub-pp112	1.0	0.0	1345.0
sub-pp112	1.0	0.0	1202.0
sub-pp112	1.0	0.0	1620.0
sub-pp112	1.0	0.0	1323.0
sub-pp112	1.0	0.0	1355.0
sub-pp112	1.0	0.0	1427.0
sub-pp112	1.0	0.0	3396.0
sub-pp112	1.0	0.0	1683.0
sub-pp112	1.0	0.0	1491.0
sub-pp112	1.0	0.0	1859.0
sub-pp112	1.0	0.0	1530.0
sub-pp112	1.0	0.0	1364.0
