participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp018	1.0	0.0	2385.0
sub-pp018	1.0	0.0	1974.4000000059605
sub-pp018	1.0	0.0	2144.79999999702
sub-pp018	1.0	0.0	1809.1000000089407
sub-pp018	1.0	0.0	2898.1000000089407
sub-pp018	1.0	0.0	2933.79999999702
sub-pp018	1.0	0.0	1364.199999988079
sub-pp018	1.0	0.0	4307.59999999404
sub-pp018	1.0	0.0	2441.199999988079
sub-pp018	1.0	0.0	1465.5999999940395
sub-pp018	0.0	1.0	8558.40000000596
sub-pp018	1.0	0.0	2632.29999999702
sub-pp018	1.0	0.0	1786.7000000029802
sub-pp018	0.0	1.0	4739.4000000059605
sub-pp018	1.0	0.0	5319.70000000298
sub-pp018	1.0	0.0	2748.1000000089407
sub-pp018	1.0	0.0	7193.0
sub-pp018	1.0	0.0	10229.40000000596
sub-pp018	1.0	0.0	3367.29999999702
sub-pp018	1.0	0.0	4405.79999999702
sub-pp018	1.0	0.0	2658.5
sub-pp018	1.0	0.0	6007.09999999404
sub-pp018	1.0	0.0	5441.70000000298
sub-pp018	1.0	0.0	3544.79999999702
