participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp093	1.0	0.0	1971.0
sub-pp093	1.0	0.0	1512.0
sub-pp093	0.0	1.0	7311.0
sub-pp093	1.0	0.0	1989.0
sub-pp093	1.0	0.0	4255.0
sub-pp093	1.0	0.0	2185.0
sub-pp093	1.0	0.0	1712.0
sub-pp093	1.0	0.0	1809.0
sub-pp093	1.0	0.0	6572.0
sub-pp093	1.0	0.0	2490.0
sub-pp093	1.0	0.0	2290.0
sub-pp093	1.0	0.0	2520.0
sub-pp093	0.0	1.0	6238.0
sub-pp093	0.0	1.0	6133.0
sub-pp093	1.0	0.0	1931.0
sub-pp093	1.0	0.0	7200.0
sub-pp093	1.0	0.0	4391.0
sub-pp093	1.0	0.0	5021.0
sub-pp093	1.0	0.0	5172.0
sub-pp093	0.0	1.0	6352.0
sub-pp093	0.0	1.0	6596.0
sub-pp093	1.0	0.0	7301.0
sub-pp093	0.0	1.0	3140.0
sub-pp093	1.0	0.0	3624.0
