participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp107	1.0	0.0	17353.19999998808
sub-pp107	0.0	1.0	12407.90000000596
sub-pp107	1.0	0.0	6590.5
sub-pp107	0.0	1.0	10601.30000001192
sub-pp107	1.0	0.0	4181.5
sub-pp107	1.0	0.0	1879.0999999940395
sub-pp107	0.0	1.0	5017.200000017881
sub-pp107	0.0	1.0	4606.199999988079
sub-pp107	1.0	0.0	3325.5999999940395
sub-pp107	0.0	1.0	8198.59999999404
sub-pp107	0.0	1.0	13100.40000000596
sub-pp107	1.0	0.0	6002.0
sub-pp107	1.0	0.0	3981.59999999404
sub-pp107	0.0	1.0	5972.5
sub-pp107	1.0	0.0	4924.0
sub-pp107	1.0	0.0	4037.900000005961
sub-pp107	0.0	1.0	6591.199999988079
sub-pp107	0.0	1.0	8166.799999982119
sub-pp107	0.0	1.0	4994.600000023842
sub-pp107	0.0	1.0	16448.19999998808
sub-pp107	1.0	0.0	4391.899999976158
sub-pp107	1.0	0.0	3563.2999999821186
sub-pp107	0.0	1.0	1002.2000000178814
sub-pp107	0.0	1.0	3446.0999999940395
