participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp128	1.0	0.0	1849.0
sub-pp128	1.0	0.0	1794.6000003814695
sub-pp128	0.0	1.0	2482.199999809265
sub-pp128	0.0	1.0	1872.3999996185305
sub-pp128	0.0	1.0	2145.9000005722046
sub-pp128	1.0	0.0	2467.9000005722046
sub-pp128	1.0	0.0	1418.0
sub-pp128	0.0	1.0	2555.0999994277954
sub-pp128	0.0	1.0	1857.8999996185305
sub-pp128	1.0	0.0	1643.7000007629397
sub-pp128	1.0	0.0	2162.199999809265
sub-pp128	0.0	1.0	1618.0
sub-pp128	1.0	0.0	2082.4000005722046
sub-pp128	0.0	1.0	1739.0
sub-pp128	1.0	0.0	2059.699999809265
sub-pp128	0.0	1.0	2003.2999992370603
sub-pp128	0.0	1.0	1425.9000005722046
sub-pp128	0.0	1.0	1779.1999998092651
sub-pp128	0.0	1.0	1970.9000005722048
sub-pp128	1.0	0.0	1852.1000003814693
sub-pp128	0.0	1.0	2099.0
sub-pp128	0.0	1.0	1683.4000005722046
sub-pp128	1.0	0.0	3282.4000005722046
sub-pp128	0.0	1.0	2299.8999996185303
sub-pp128	0.0	1.0	3059.0
sub-pp128	1.0	0.0	2202.699999809265
sub-pp128	1.0	0.0	2155.4000005722046
sub-pp128	1.0	0.0	1507.0
sub-pp128	0.0	1.0	2163.699999809265
sub-pp128	0.0	1.0	2235.1000003814697
sub-pp128	1.0	0.0	1499.6999998092651
sub-pp128	0.0	1.0	2595.1000003814697
sub-pp128	0.0	1.0	1651.8999996185305
sub-pp128	0.0	1.0	1858.9000005722048
sub-pp128	1.0	0.0	2042.9000005722048
sub-pp128	1.0	0.0	2083.0
sub-pp128	0.0	1.0	2235.0
sub-pp128	0.0	1.0	1940.0
sub-pp128	0.0	1.0	1851.20000076294
sub-pp128	0.0	1.0	2243.699999809265
sub-pp128	0.0	1.0	2355.2999992370605
sub-pp128	0.0	1.0	2899.5
sub-pp128	0.0	1.0	2027.8999996185305
sub-pp128	0.0	1.0	2116.0
