participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp030	1.0	0.0	1482.0	97
sub-pp030	1.0	0.0	2205.0	63
sub-pp030	1.0	0.0	1649.0	582
sub-pp030	1.0	0.0	1134.0	694
sub-pp030	1.0	0.0	1906.0	7285
sub-pp030	1.0	0.0	2689.0	6439
sub-pp030	1.0	0.0	5068.0	42731
sub-pp030	1.0	0.0	4442.0	75836
sub-pp030	1.0	0.0	4525.0	392487
sub-pp030	1.0	0.0	4562.0	619473
sub-pp030	0.0	1.0	4935.0	417931
sub-pp030	1.0	0.0	3737.0	6917428
sub-pp030	0.0	1.0	9823.0	2869674
sub-pp030	0.0	1.0	20033.0	622447
