participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp030	1.0	0.0	2087.0
sub-pp030	1.0	0.0	2473.0
sub-pp030	1.0	0.0	1264.0
sub-pp030	1.0	0.0	1113.0
sub-pp030	1.0	0.0	1281.0
sub-pp030	1.0	0.0	1257.0
sub-pp030	1.0	0.0	1619.0
sub-pp030	1.0	0.0	1900.0
sub-pp030	1.0	0.0	2442.0
sub-pp030	1.0	0.0	1562.0
sub-pp030	1.0	0.0	1131.0
sub-pp030	1.0	0.0	2747.0
sub-pp030	1.0	0.0	1491.0
sub-pp030	1.0	0.0	1330.0
sub-pp030	1.0	0.0	1722.0
sub-pp030	1.0	0.0	2267.0
sub-pp030	1.0	0.0	1795.0
sub-pp030	1.0	0.0	2132.0
sub-pp030	1.0	0.0	1864.0
sub-pp030	1.0	0.0	2083.0
sub-pp030	1.0	0.0	1660.0
sub-pp030	1.0	0.0	1091.0
sub-pp030	1.0	0.0	1664.0
sub-pp030	1.0	0.0	1356.0
sub-pp030	1.0	0.0	1563.0
sub-pp030	1.0	0.0	1802.0
sub-pp030	1.0	0.0	1528.0
sub-pp030	1.0	0.0	1499.0
sub-pp030	1.0	0.0	1546.0
sub-pp030	1.0	0.0	1323.0
sub-pp030	1.0	0.0	1147.0
sub-pp030	1.0	0.0	1427.0
sub-pp030	1.0	0.0	1115.0
sub-pp030	1.0	0.0	1451.0
sub-pp030	1.0	0.0	1443.0
sub-pp030	1.0	0.0	1619.0
sub-pp030	1.0	0.0	1348.0
sub-pp030	1.0	0.0	1442.0
sub-pp030	0.0	1.0	2564.0
sub-pp030	1.0	0.0	1763.0
sub-pp030	1.0	0.0	1507.0
sub-pp030	1.0	0.0	1828.0
sub-pp030	1.0	0.0	1475.0
sub-pp030	1.0	0.0	1141.0
