participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp030	1.0	0.0	2546.0
sub-pp030	1.0	0.0	2685.0
sub-pp030	1.0	0.0	1951.0
sub-pp030	1.0	0.0	1583.0
sub-pp030	1.0	0.0	3853.0
sub-pp030	1.0	0.0	4333.0
sub-pp030	1.0	0.0	2021.0
sub-pp030	1.0	0.0	1886.0
sub-pp030	1.0	0.0	1669.0
sub-pp030	1.0	0.0	2637.0
sub-pp030	1.0	0.0	4838.0
sub-pp030	1.0	0.0	1854.0
sub-pp030	1.0	0.0	1955.0
sub-pp030	0.0	1.0	3235.0
sub-pp030	1.0	0.0	3138.0
sub-pp030	1.0	0.0	12120.0
sub-pp030	1.0	0.0	4289.0
sub-pp030	1.0	0.0	2148.0
sub-pp030	0.0	1.0	8268.0
sub-pp030	1.0	0.0	4570.0
sub-pp030	1.0	0.0	4800.0
sub-pp030	1.0	0.0	3569.0
sub-pp030	0.0	1.0	5920.0
sub-pp030	1.0	0.0	6689.0
