participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp035	1.0	0.0	1491.0
sub-pp035	1.0	0.0	1719.0
sub-pp035	1.0	0.0	1361.0
sub-pp035	1.0	0.0	1242.0
sub-pp035	1.0	0.0	1257.0
sub-pp035	1.0	0.0	1224.0
sub-pp035	1.0	0.0	1787.0
sub-pp035	1.0	0.0	2162.0
sub-pp035	1.0	0.0	1843.0
sub-pp035	1.0	0.0	1419.0
sub-pp035	1.0	0.0	1291.0
sub-pp035	1.0	0.0	1267.0
sub-pp035	1.0	0.0	1315.0
sub-pp035	1.0	0.0	1363.0
sub-pp035	1.0	0.0	1251.0
sub-pp035	1.0	0.0	1179.0
sub-pp035	0.0	1.0	1146.0
sub-pp035	1.0	0.0	1715.0
sub-pp035	0.0	1.0	1804.0
sub-pp035	1.0	0.0	2819.0
sub-pp035	1.0	0.0	1491.0
sub-pp035	1.0	0.0	1392.0
sub-pp035	1.0	0.0	1395.0
sub-pp035	1.0	0.0	1517.0
sub-pp035	1.0	0.0	1243.0
sub-pp035	1.0	0.0	1186.0
sub-pp035	1.0	0.0	1724.0
sub-pp035	1.0	0.0	1322.0
sub-pp035	1.0	0.0	1251.0
sub-pp035	1.0	0.0	1194.0
sub-pp035	1.0	0.0	1387.0
sub-pp035	1.0	0.0	1444.0
sub-pp035	1.0	0.0	1362.0
sub-pp035	1.0	0.0	1419.0
sub-pp035	1.0	0.0	1468.0
sub-pp035	1.0	0.0	2603.0
sub-pp035	1.0	0.0	1524.0
sub-pp035	1.0	0.0	1467.0
sub-pp035	0.0	1.0	1539.0
sub-pp035	1.0	0.0	1468.0
sub-pp035	1.0	0.0	1449.0
sub-pp035	0.0	1.0	1840.0
sub-pp035	1.0	0.0	1370.0
sub-pp035	1.0	0.0	1826.0
