participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp033	1.0	0.0	3046.0
sub-pp033	1.0	0.0	5408.0
sub-pp033	1.0	0.0	1760.0
sub-pp033	1.0	0.0	1250.0
sub-pp033	1.0	0.0	1305.0
sub-pp033	1.0	0.0	1067.0
sub-pp033	1.0	0.0	1674.0
sub-pp033	1.0	0.0	1220.0
sub-pp033	1.0	0.0	1411.0
sub-pp033	1.0	0.0	1425.0
sub-pp033	1.0	0.0	1802.0
sub-pp033	1.0	0.0	1337.0
sub-pp033	1.0	0.0	1618.0
sub-pp033	1.0	0.0	1228.0
sub-pp033	1.0	0.0	1410.0
sub-pp033	1.0	0.0	1273.0
sub-pp033	1.0	0.0	1689.0
sub-pp033	1.0	0.0	1323.0
sub-pp033	0.0	1.0	2611.0
sub-pp033	1.0	0.0	1427.0
sub-pp033	1.0	0.0	1369.0
sub-pp033	1.0	0.0	1147.0
sub-pp033	1.0	0.0	1284.0
sub-pp033	1.0	0.0	1200.0
sub-pp033	1.0	0.0	2090.0
sub-pp033	1.0	0.0	1296.0
sub-pp033	1.0	0.0	1291.0
sub-pp033	1.0	0.0	1493.0
sub-pp033	1.0	0.0	1208.0
sub-pp033	1.0	0.0	1235.0
sub-pp033	1.0	0.0	1707.0
sub-pp033	1.0	0.0	929.0
sub-pp033	1.0	0.0	1419.0
sub-pp033	1.0	0.0	1265.0
sub-pp033	1.0	0.0	2165.0
sub-pp033	1.0	0.0	1337.0
sub-pp033	1.0	0.0	1700.0
sub-pp033	1.0	0.0	1355.0
sub-pp033	1.0	0.0	1916.0
sub-pp033	1.0	0.0	1435.0
sub-pp033	1.0	0.0	1795.0
sub-pp033	1.0	0.0	2068.0
sub-pp033	1.0	0.0	1114.0
sub-pp033	1.0	0.0	1653.0
