participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp094	1.0	0.0	1817.5
sub-pp094	0.0	1.0	2076.399999976158
sub-pp094	1.0	0.0	4597.5
sub-pp094	1.0	0.0	1681.600000023842
sub-pp094	0.0	1.0	4231.5
sub-pp094	0.0	1.0	1946.6999999284744
sub-pp094	1.0	0.0	1926.899999976158
sub-pp094	1.0	0.0	2190.899999976158
sub-pp094	1.0	0.0	1610.2000000476835
sub-pp094	1.0	0.0	1897.5
sub-pp094	1.0	0.0	1366.5999999046326
sub-pp094	1.0	0.0	2034.0
sub-pp094	1.0	0.0	1609.7000000476835
sub-pp094	1.0	0.0	2005.700000047684
sub-pp094	1.0	0.0	3183.100000023842
sub-pp094	1.0	0.0	2334.899999976158
sub-pp094	1.0	0.0	1796.5
sub-pp094	1.0	0.0	2342.600000023842
sub-pp094	0.0	1.0	6987.899999976158
sub-pp094	1.0	0.0	2745.0
sub-pp094	1.0	0.0	2321.700000047684
sub-pp094	1.0	0.0	2055.6999999284744
sub-pp094	1.0	0.0	1833.0
sub-pp094	1.0	0.0	2421.2999999523163
sub-pp094	1.0	0.0	2830.700000047684
sub-pp094	1.0	0.0	3118.2999999523163
sub-pp094	1.0	0.0	2579.600000023842
sub-pp094	1.0	0.0	2126.899999976158
sub-pp094	1.0	0.0	1883.200000047684
sub-pp094	1.0	0.0	1948.0
sub-pp094	1.0	0.0	1416.7999999523165
sub-pp094	1.0	0.0	1954.899999976158
sub-pp094	1.0	0.0	1732.7000000476835
sub-pp094	0.0	1.0	1481.399999976158
sub-pp094	1.0	0.0	2400.0
sub-pp094	1.0	0.0	2400.700000047684
sub-pp094	1.0	0.0	1682.2000000476835
sub-pp094	1.0	0.0	1897.3000000715256
sub-pp094	0.0	1.0	1840.5
sub-pp094	1.0	0.0	1410.600000023842
sub-pp094	1.0	0.0	1876.1000000238416
sub-pp094	1.0	0.0	3390.599999904633
sub-pp094	1.0	0.0	2378.2999999523163
sub-pp094	1.0	0.0	2983.4000000953674
