participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp162	1.0	0.0	2856.0
sub-pp162	1.0	0.0	2289.0
sub-pp162	1.0	0.0	1889.5999999940395
sub-pp162	1.0	0.0	2008.0
sub-pp162	1.0	0.0	2590.0999999940395
sub-pp162	1.0	0.0	1208.199999988079
sub-pp162	1.0	0.0	1241.100000023842
sub-pp162	1.0	0.0	2855.0999999940395
sub-pp162	1.0	0.0	2458.199999988079
sub-pp162	1.0	0.0	2257.5999999940395
sub-pp162	1.0	0.0	1640.5
sub-pp162	1.0	0.0	1689.800000011921
sub-pp162	1.0	0.0	1989.699999988079
sub-pp162	0.0	1.0	2274.9000000059605
sub-pp162	1.0	0.0	2456.699999988079
sub-pp162	1.0	0.0	2210.4000000059605
sub-pp162	1.0	0.0	2074.2999999821186
sub-pp162	1.0	0.0	2825.0
sub-pp162	0.0	1.0	2892.0999999940395
sub-pp162	1.0	0.0	2923.199999988079
sub-pp162	1.0	0.0	1710.4000000059605
sub-pp162	1.0	0.0	13793.20000001788
sub-pp162	1.0	0.0	5588.200000017881
sub-pp162	1.0	0.0	2174.0999999940395
