participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp137	1.0	0.0	1580.800000011921	97
sub-pp137	1.0	0.0	1415.0	63
sub-pp137	1.0	0.0	2084.399999976158	582
sub-pp137	1.0	0.0	2585.0	694
sub-pp137	1.0	0.0	14915.899999976158	7285
sub-pp137	1.0	0.0	2823.899999976158	6439
sub-pp137	1.0	0.0	4478.5	42731
sub-pp137	1.0	0.0	3952.0	75836
sub-pp137	1.0	0.0	4460.299999952316	392487
sub-pp137	1.0	0.0	5617.5	619473
sub-pp137	0.0	1.0	10280.80000001192	4799386
sub-pp137	0.0	1.0	7280.199999988079	69742138
