participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp039	1.0	0.0	3023.0
sub-pp039	1.0	0.0	1642.0
sub-pp039	1.0	0.0	1967.0
sub-pp039	1.0	0.0	1172.0
sub-pp039	1.0	0.0	1610.0
sub-pp039	1.0	0.0	1321.0
sub-pp039	1.0	0.0	3239.0
sub-pp039	1.0	0.0	1345.0
sub-pp039	1.0	0.0	1241.0
sub-pp039	1.0	0.0	1981.0
sub-pp039	1.0	0.0	5063.0
sub-pp039	1.0	0.0	1799.0
sub-pp039	1.0	0.0	1363.0
sub-pp039	0.0	1.0	8925.0
sub-pp039	1.0	0.0	6848.0
sub-pp039	1.0	0.0	4064.0
sub-pp039	1.0	0.0	9955.0
sub-pp039	1.0	0.0	9877.0
sub-pp039	1.0	0.0	3288.0
sub-pp039	1.0	0.0	10313.0
sub-pp039	1.0	0.0	6998.0
sub-pp039	1.0	0.0	1607.0
sub-pp039	1.0	0.0	7329.0
sub-pp039	1.0	0.0	6435.0
