participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp046	1.0	0.0	1744.3000001907349	97
sub-pp046	1.0	0.0	2138.4000000953674	63
sub-pp046	1.0	0.0	2192.200000047684	582
sub-pp046	1.0	0.0	1963.2999999523165	694
sub-pp046	1.0	0.0	3706.399999856949	7285
sub-pp046	1.0	0.0	2301.700000047684	6439
sub-pp046	1.0	0.0	4306.200000047684	42731
sub-pp046	1.0	0.0	3515.2999999523163	75836
sub-pp046	1.0	0.0	5300.0	392487
sub-pp046	1.0	0.0	4174.799999952316	619473
sub-pp046	1.0	0.0	5567.100000143051	4179386
sub-pp046	1.0	0.0	4958.100000143051	6917428
sub-pp046	1.0	0.0	6081.400000095367	38296174
sub-pp046	0.0	1.0	17789.699999809265	58132693
sub-pp046	1.0	0.0	9249.700000047684	275863194
sub-pp046	0.0	1.0	10920.099999904633	7193218
