participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp160	1.0	0.0	3466.0
sub-pp160	1.0	0.0	2478.199999988079
sub-pp160	1.0	0.0	6609.5
sub-pp160	1.0	0.0	1706.2999999821186
sub-pp160	0.0	1.0	5573.699999988079
sub-pp160	1.0	0.0	4035.800000011921
sub-pp160	1.0	0.0	2961.9000000059605
sub-pp160	1.0	0.0	3499.899999976158
sub-pp160	1.0	0.0	7394.5
sub-pp160	1.0	0.0	1813.199999988079
sub-pp160	1.0	0.0	2228.0999999940395
sub-pp160	1.0	0.0	2785.800000011921
sub-pp160	1.0	0.0	2227.0
sub-pp160	0.0	1.0	3101.699999988079
sub-pp160	0.0	1.0	4788.59999999404
sub-pp160	0.0	1.0	2154.2999999821186
sub-pp160	1.0	0.0	4696.9000000059605
sub-pp160	1.0	0.0	4011.59999999404
sub-pp160	1.0	0.0	3039.199999988079
sub-pp160	0.0	1.0	5272.299999982119
sub-pp160	1.0	0.0	5889.800000011921
sub-pp160	1.0	0.0	3169.4000000059605
sub-pp160	1.0	0.0	5967.59999999404
sub-pp160	0.0	1.0	7742.699999988079
