participant_id	ant_corr	ant_incorr	ant_RT	alerting-code	cued-code	congruency-code
sub-pp168	1.0	0.0	717.8999999761581	0.0	0.0	0.0
sub-pp168	1.0	0.0	613.7000000476837	0.0	1.0	0.0
sub-pp168	1.0	0.0	548.2000000476837	0.0	1.0	1.0
sub-pp168	1.0	0.0	474.1999999284744	0.0	2.0	2.0
sub-pp168	1.0	0.0	523.6000000238419	1.0	2.0	1.0
sub-pp168	1.0	0.0	605.4000000953674	0.0	0.0	0.0
sub-pp168	1.0	0.0	542.9000000953674	1.0	2.0	1.0
sub-pp168	1.0	0.0	700.4000000953674	1.0	1.0	2.0
sub-pp168	1.0	0.0	592.8999999761581	0.0	0.0	0.0
sub-pp168	1.0	0.0	579.2000000476837	0.0	0.0	2.0
sub-pp168	1.0	0.0	439.2000000476837	0.0	2.0	1.0
sub-pp168	1.0	0.0	503.60000002384186	1.0	0.0	1.0
sub-pp168	1.0	0.0	527.8999999761581	0.0	0.0	2.0
sub-pp168	1.0	0.0	698.5999999046326	1.0	1.0	0.0
sub-pp168	1.0	0.0	516.5	0.0	1.0	0.0
sub-pp168	1.0	0.0	482.5	1.0	1.0	2.0
sub-pp168	1.0	0.0	433.3999999761581	1.0	1.0	1.0
sub-pp168	1.0	0.0	504.2999999523163	1.0	0.0	0.0
sub-pp168	1.0	0.0	560.7000000476837	0.0	2.0	0.0
sub-pp168	1.0	0.0	549.5	0.0	1.0	2.0
sub-pp168	1.0	0.0	611.2000000476837	0.0	2.0	0.0
sub-pp168	1.0	0.0	580.3999999761581	0.0	2.0	0.0
sub-pp168	1.0	0.0	447.5	0.0	2.0	1.0
sub-pp168	1.0	0.0	513.0999999046326	1.0	0.0	2.0
sub-pp168	1.0	0.0	444.0	1.0	0.0	1.0
sub-pp168	1.0	0.0	519.0	0.0	1.0	1.0
sub-pp168	1.0	0.0	475.60000002384186	1.0	0.0	1.0
sub-pp168	1.0	0.0	504.3000000715256	1.0	2.0	1.0
sub-pp168	1.0	0.0	548.0	0.0	1.0	2.0
sub-pp168	1.0	0.0	527.6000000238419	0.0	0.0	2.0
sub-pp168	1.0	0.0	667.8999999761581	1.0	0.0	0.0
sub-pp168	1.0	0.0	524.7000000476837	1.0	2.0	2.0
sub-pp168	1.0	0.0	490.2999999523163	1.0	2.0	0.0
sub-pp168	1.0	0.0	460.8999999761581	1.0	2.0	2.0
sub-pp168	1.0	0.0	395.0	1.0	2.0	0.0
sub-pp168	1.0	0.0	489.2999999523163	1.0	0.0	0.0
sub-pp168	1.0	0.0	463.5	1.0	2.0	1.0
sub-pp168	1.0	0.0	581.7999999523163	1.0	0.0	2.0
sub-pp168	1.0	0.0	528.2000000476837	1.0	2.0	0.0
sub-pp168	1.0	0.0	544.2000000476837	0.0	0.0	2.0
sub-pp168	1.0	0.0	481.8999999761581	0.0	2.0	2.0
sub-pp168	1.0	0.0	763.0	0.0	0.0	1.0
sub-pp168	1.0	0.0	449.7999999523163	0.0	2.0	1.0
sub-pp168	1.0	0.0	513.5	1.0	1.0	1.0
sub-pp168	1.0	0.0	637.6999999284744	1.0	0.0	0.0
sub-pp168	1.0	0.0	530.6000000238419	1.0	2.0	0.0
sub-pp168	1.0	0.0	541.4000000953674	0.0	2.0	0.0
sub-pp168	1.0	0.0	506.8999999761581	0.0	2.0	0.0
sub-pp168	1.0	0.0	708.6000000238419	0.0	2.0	2.0
sub-pp168	1.0	0.0	440.0	0.0	0.0	2.0
sub-pp168	1.0	0.0	449.7000000476837	0.0	0.0	2.0
sub-pp168	1.0	0.0	490.6999999284744	0.0	2.0	2.0
sub-pp168	1.0	0.0	450.10000002384186	1.0	2.0	1.0
sub-pp168	1.0	0.0	442.7999999523163	0.0	2.0	1.0
sub-pp168	1.0	0.0	516.9000000953674	0.0	0.0	1.0
sub-pp168	1.0	0.0	442.8000000715256	0.0	1.0	2.0
sub-pp168	1.0	0.0	514.0	1.0	0.0	1.0
sub-pp168	1.0	0.0	463.7000000476837	1.0	1.0	1.0
sub-pp168	1.0	0.0	481.0	0.0	1.0	1.0
sub-pp168	1.0	0.0	509.10000002384186	1.0	0.0	1.0
sub-pp168	1.0	0.0	518.2999999523163	1.0	1.0	0.0
sub-pp168	1.0	0.0	582.1999999284744	0.0	2.0	2.0
sub-pp168	1.0	0.0	553.3999999761581	1.0	2.0	0.0
sub-pp168	1.0	0.0	450.1999999284744	1.0	0.0	2.0
sub-pp168	1.0	0.0	484.3999999761581	0.0	1.0	1.0
sub-pp168	1.0	0.0	555.6000000238419	0.0	1.0	0.0
sub-pp168	1.0	0.0	393.5	1.0	2.0	1.0
sub-pp168	1.0	0.0	446.0	1.0	2.0	2.0
sub-pp168	1.0	0.0	679.5	0.0	1.0	1.0
sub-pp168	1.0	0.0	581.8999999761581	1.0	0.0	0.0
sub-pp168	1.0	0.0	528.8999999761581	0.0	0.0	1.0
sub-pp168	1.0	0.0	388.8000000715256	0.0	2.0	0.0
sub-pp168	1.0	0.0	389.5	1.0	0.0	2.0
sub-pp168	1.0	0.0	522.2999999523163	0.0	0.0	0.0
sub-pp168	1.0	0.0	482.0	1.0	1.0	2.0
sub-pp168	1.0	0.0	482.5	1.0	2.0	0.0
sub-pp168	1.0	0.0	445.2000000476837	1.0	0.0	1.0
sub-pp168	1.0	0.0	488.10000002384186	1.0	1.0	0.0
sub-pp168	1.0	0.0	472.7000000476837	1.0	2.0	1.0
sub-pp168	1.0	0.0	522.6000000238419	0.0	2.0	2.0
sub-pp168	1.0	0.0	412.10000002384186	0.0	2.0	1.0
sub-pp168	1.0	0.0	487.1999999284744	0.0	2.0	1.0
sub-pp168	1.0	0.0	813.8000000715256	0.0	0.0	2.0
sub-pp168	1.0	0.0	389.60000002384186	0.0	1.0	2.0
sub-pp168	1.0	0.0	535.7000000476837	1.0	1.0	0.0
sub-pp168	1.0	0.0	490.2999999523163	0.0	1.0	0.0
sub-pp168	1.0	0.0	540.0	0.0	0.0	0.0
sub-pp168	1.0	0.0	555.1000000238419	0.0	2.0	1.0
sub-pp168	1.0	0.0	489.8999999761581	1.0	0.0	1.0
sub-pp168	1.0	0.0	489.8000000715256	1.0	0.0	0.0
sub-pp168	1.0	0.0	448.10000002384186	0.0	1.0	2.0
sub-pp168	1.0	0.0	430.3999999761581	0.0	2.0	2.0
sub-pp168	1.0	0.0	532.6999999284744	0.0	0.0	0.0
sub-pp168	1.0	0.0	612.0	0.0	2.0	0.0
sub-pp168	1.0	0.0	458.10000002384186	0.0	1.0	0.0
sub-pp168	1.0	0.0	410.7999999523163	0.0	1.0	1.0
sub-pp168	1.0	0.0	542.2999999523163	1.0	1.0	2.0
sub-pp168	1.0	0.0	420.0	1.0	2.0	1.0
sub-pp168	1.0	0.0	424.3999999761581	0.0	0.0	1.0
sub-pp168	1.0	0.0	452.10000002384186	1.0	2.0	2.0
sub-pp168	1.0	0.0	411.8000000715256	0.0	1.0	1.0
sub-pp168	1.0	0.0	464.10000002384186	1.0	0.0	2.0
sub-pp168	1.0	0.0	540.6000000238419	0.0	1.0	0.0
sub-pp168	1.0	0.0	421.2000000476837	1.0	1.0	2.0
sub-pp168	1.0	0.0	441.5	0.0	2.0	0.0
sub-pp168	1.0	0.0	510.9000000953674	1.0	2.0	0.0
sub-pp168	1.0	0.0	571.4000000953674	0.0	1.0	0.0
sub-pp168	1.0	0.0	509.7000000476837	1.0	1.0	0.0
sub-pp168	1.0	0.0	497.7999999523163	1.0	0.0	2.0
sub-pp168	1.0	0.0	433.60000002384186	0.0	1.0	1.0
sub-pp168	1.0	0.0	322.10000002384186	1.0	1.0	1.0
sub-pp168	1.0	0.0	612.6000000238419	0.0	0.0	0.0
sub-pp168	1.0	0.0	519.5	0.0	0.0	1.0
sub-pp168	1.0	0.0	675.6000000238419	0.0	0.0	1.0
sub-pp168	1.0	0.0	448.8999999761581	1.0	1.0	2.0
sub-pp168	1.0	0.0	497.0	1.0	0.0	0.0
sub-pp168	1.0	0.0	454.2000000476837	1.0	0.0	2.0
sub-pp168	1.0	0.0	353.1999999284744	1.0	1.0	1.0
sub-pp168	1.0	0.0	351.7999999523163	1.0	2.0	2.0
sub-pp168	1.0	0.0	472.2000000476837	1.0	2.0	2.0
sub-pp168	1.0	0.0	396.2000000476837	1.0	1.0	2.0
sub-pp168	1.0	0.0	640.5	1.0	1.0	1.0
sub-pp168	1.0	0.0	392.7000000476837	0.0	2.0	1.0
sub-pp168	1.0	0.0	495.2999999523163	1.0	1.0	0.0
sub-pp168	1.0	0.0	357.89999997615814	1.0	2.0	2.0
sub-pp168	1.0	0.0	366.3000000715256	1.0	1.0	1.0
sub-pp168	1.0	0.0	451.2999999523163	1.0	1.0	2.0
sub-pp168	1.0	0.0	429.7000000476837	0.0	1.0	2.0
sub-pp168	1.0	0.0	376.09999990463257	0.0	1.0	2.0
sub-pp168	1.0	0.0	405.10000002384186	1.0	0.0	1.0
sub-pp168	1.0	0.0	513.8999999761581	1.0	0.0	2.0
sub-pp168	1.0	0.0	612.7000000476837	1.0	0.0	0.0
sub-pp168	1.0	0.0	490.8000000715256	1.0	1.0	1.0
sub-pp168	1.0	0.0	505.3999999761581	0.0	0.0	1.0
sub-pp168	1.0	0.0	343.5	0.0	1.0	2.0
sub-pp168	1.0	0.0	392.5	1.0	2.0	2.0
sub-pp168	1.0	0.0	502.60000002384186	1.0	2.0	0.0
sub-pp168	1.0	0.0	470.3000000715256	1.0	1.0	0.0
sub-pp168	0.0	1.0	513.9000000953674	0.0	0.0	0.0
sub-pp168	1.0	0.0	610.5	0.0	0.0	1.0
sub-pp168	1.0	0.0	512.5999999046326	0.0	1.0	0.0
sub-pp168	1.0	0.0	468.8999999761581	1.0	1.0	0.0
sub-pp168	1.0	0.0	459.5	0.0	2.0	2.0
