participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp019	1.0	0.0	9912.30000000447
sub-pp019	1.0	0.0	2412.8000000044703
sub-pp019	1.0	0.0	4408.69999999553
sub-pp019	1.0	0.0	2922.10000000149
sub-pp019	1.0	0.0	8216.69999999553
sub-pp019	1.0	0.0	1812.8999999985097
sub-pp019	1.0	0.0	2100.3000000044703
sub-pp019	1.0	0.0	3693.10000000149
sub-pp019	0.0	1.0	8074.30000000447
sub-pp019	1.0	0.0	2024.10000000149
sub-pp019	1.0	0.0	12367.39999999851
sub-pp019	1.0	0.0	8706.10000000149
sub-pp019	1.0	0.0	8165.0
sub-pp019	0.0	1.0	2656.70000000298
sub-pp019	0.0	1.0	6935.9000000059605
sub-pp019	1.0	0.0	7666.79999999702
sub-pp019	0.0	1.0	1835.3999999985097
sub-pp019	0.0	1.0	5887.39999999851
sub-pp019	0.0	1.0	6801.5
sub-pp019	0.0	1.0	4336.0
sub-pp019	0.0	1.0	6307.20000000298
sub-pp019	1.0	0.0	5781.70000000298
sub-pp019	0.0	1.0	5634.70000000298
sub-pp019	1.0	0.0	10345.60000000149
