participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp019	1.0	0.0	2359.0
sub-pp019	1.0	0.0	2120.0
sub-pp019	0.0	1.0	3483.0
sub-pp019	1.0	0.0	2650.0
sub-pp019	1.0	0.0	1409.0
sub-pp019	1.0	0.0	1906.0
sub-pp019	1.0	0.0	2291.0
sub-pp019	1.0	0.0	3826.0
sub-pp019	0.0	1.0	1386.0
sub-pp019	1.0	0.0	1778.0
sub-pp019	1.0	0.0	1289.0
sub-pp019	1.0	0.0	3131.0
sub-pp019	1.0	0.0	1427.0
sub-pp019	1.0	0.0	1371.0
sub-pp019	0.0	1.0	1914.0
sub-pp019	1.0	0.0	1282.0
sub-pp019	1.0	0.0	1731.0
sub-pp019	1.0	0.0	3539.0
sub-pp019	1.0	0.0	2019.0
sub-pp019	0.0	1.0	1963.0
sub-pp019	1.0	0.0	2202.0
sub-pp019	1.0	0.0	1419.0
sub-pp019	1.0	0.0	1938.0
sub-pp019	1.0	0.0	1780.0
sub-pp019	1.0	0.0	1867.0
sub-pp019	1.0	0.0	1843.0
sub-pp019	1.0	0.0	2491.0
sub-pp019	1.0	0.0	2596.0
sub-pp019	1.0	0.0	1474.0
sub-pp019	1.0	0.0	1562.0
sub-pp019	1.0	0.0	1723.0
sub-pp019	1.0	0.0	1715.0
sub-pp019	0.0	1.0	1771.0
sub-pp019	1.0	0.0	2603.0
sub-pp019	1.0	0.0	2298.0
sub-pp019	1.0	0.0	1867.0
sub-pp019	1.0	0.0	2091.0
sub-pp019	1.0	0.0	1731.0
sub-pp019	1.0	0.0	2123.0
sub-pp019	1.0	0.0	1579.0
sub-pp019	1.0	0.0	2172.0
sub-pp019	1.0	0.0	3122.0
sub-pp019	1.0	0.0	1570.0
sub-pp019	1.0	0.0	1163.0
