participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp119	1.0	0.0	2158.0
sub-pp119	1.0	0.0	1335.0
sub-pp119	1.0	0.0	2142.0
sub-pp119	1.0	0.0	1985.0
sub-pp119	1.0	0.0	1724.0
sub-pp119	1.0	0.0	2252.0
sub-pp119	1.0	0.0	1946.0
sub-pp119	1.0	0.0	5316.0
sub-pp119	1.0	0.0	2134.0
sub-pp119	1.0	0.0	12004.0
sub-pp119	1.0	0.0	3906.0
sub-pp119	1.0	0.0	2293.0
sub-pp119	1.0	0.0	3831.0
sub-pp119	0.0	1.0	3317.0
sub-pp119	1.0	0.0	3318.0
sub-pp119	0.0	1.0	5812.0
sub-pp119	1.0	0.0	4823.0
sub-pp119	0.0	1.0	17061.0
sub-pp119	1.0	0.0	3093.0
sub-pp119	1.0	0.0	2463.0
sub-pp119	1.0	0.0	2652.0
sub-pp119	1.0	0.0	3203.0
sub-pp119	1.0	0.0	8885.0
sub-pp119	1.0	0.0	2557.0
