participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp077	1.0	0.0	3292.0
sub-pp077	1.0	0.0	2128.0
sub-pp077	0.0	1.0	8237.0
sub-pp077	1.0	0.0	3398.0
sub-pp077	1.0	0.0	4022.0
sub-pp077	0.0	1.0	1764.0
sub-pp077	1.0	0.0	4995.0
sub-pp077	1.0	0.0	4616.0
sub-pp077	0.0	1.0	2764.0
sub-pp077	1.0	0.0	1576.0
sub-pp077	1.0	0.0	3605.0
sub-pp077	1.0	0.0	2079.0
sub-pp077	1.0	0.0	4005.0
sub-pp077	0.0	1.0	2064.0
sub-pp077	1.0	0.0	5282.0
sub-pp077	0.0	1.0	1765.0
sub-pp077	1.0	0.0	2901.0
sub-pp077	1.0	0.0	3829.0
sub-pp077	0.0	1.0	2015.0
sub-pp077	0.0	1.0	4932.0
sub-pp077	0.0	1.0	2371.0
sub-pp077	1.0	0.0	3573.0
sub-pp077	1.0	0.0	9148.0
sub-pp077	0.0	1.0	1754.0
