participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp076	1.0	0.0	2283.0
sub-pp076	1.0	0.0	1630.0
sub-pp076	1.0	0.0	1545.0
sub-pp076	1.0	0.0	1882.0
sub-pp076	1.0	0.0	2113.0
sub-pp076	1.0	0.0	1657.0
sub-pp076	1.0	0.0	2602.0
sub-pp076	1.0	0.0	1515.0
sub-pp076	1.0	0.0	1474.0
sub-pp076	1.0	0.0	1675.0
sub-pp076	1.0	0.0	1449.0
sub-pp076	1.0	0.0	1491.0
sub-pp076	1.0	0.0	1491.0
sub-pp076	0.0	1.0	1875.0
sub-pp076	1.0	0.0	1492.0
sub-pp076	1.0	0.0	2091.0
sub-pp076	0.0	1.0	3089.0
sub-pp076	1.0	0.0	1483.0
sub-pp076	0.0	1.0	1635.0
sub-pp076	1.0	0.0	1850.0
sub-pp076	1.0	0.0	1569.0
sub-pp076	1.0	0.0	2258.0
sub-pp076	1.0	0.0	1395.0
sub-pp076	1.0	0.0	1419.0
sub-pp076	1.0	0.0	1411.0
sub-pp076	1.0	0.0	1524.0
sub-pp076	1.0	0.0	1692.0
sub-pp076	1.0	0.0	1434.0
sub-pp076	1.0	0.0	1284.0
sub-pp076	1.0	0.0	1162.0
sub-pp076	1.0	0.0	1251.0
sub-pp076	1.0	0.0	1281.0
sub-pp076	0.0	1.0	2370.0
sub-pp076	1.0	0.0	2691.0
sub-pp076	1.0	0.0	1747.0
sub-pp076	1.0	0.0	1495.0
sub-pp076	1.0	0.0	1520.0
sub-pp076	1.0	0.0	1617.0
sub-pp076	1.0	0.0	1651.0
sub-pp076	1.0	0.0	1578.0
sub-pp076	1.0	0.0	1696.0
sub-pp076	1.0	0.0	1394.0
sub-pp076	1.0	0.0	2234.0
sub-pp076	1.0	0.0	1980.0
