participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp147	1.0	0.0	2121.39999999851	97
sub-pp147	1.0	0.0	2177.39999999851	63
sub-pp147	1.0	0.0	2865.70000000298	582
sub-pp147	1.0	0.0	3273.79999999702	694
sub-pp147	1.0	0.0	2997.29999999702	7285
sub-pp147	1.0	0.0	2726.60000000149	6439
sub-pp147	1.0	0.0	6442.39999999851	42731
sub-pp147	1.0	0.0	4203.29999999702	75836
sub-pp147	1.0	0.0	5405.60000000149	392487
sub-pp147	0.0	1.0	7294.19999999553	6924783
sub-pp147	0.0	1.0	8396.39999999851	4173986
sub-pp147	1.0	0.0	6298.70000000298	6917428
sub-pp147	0.0	1.0	4874.80000000447	38
sub-pp147	0.0	1.0	3774.0	58
