participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp053	1.0	0.0	2296.9000000059605	97
sub-pp053	1.0	0.0	2022.300000011921	63
sub-pp053	1.0	0.0	2007.5999999940395	582
sub-pp053	1.0	0.0	1698.7999999821186	694
sub-pp053	1.0	0.0	2092.199999988079	7285
sub-pp053	1.0	0.0	2092.2000000178814	6439
sub-pp053	1.0	0.0	2297.5999999940395	42731
sub-pp053	1.0	0.0	2479.800000011921	75836
sub-pp053	1.0	0.0	4145.699999988079	392487
sub-pp053	1.0	0.0	3224.5	619473
sub-pp053	0.0	1.0	6078.200000017881	4719386
sub-pp053	1.0	0.0	2957.9000000059605	6917428
sub-pp053	1.0	0.0	3801.7000000178814	38296174
sub-pp053	1.0	0.0	3802.5	58132647
sub-pp053	1.0	0.0	4453.9000000059605	275863194
sub-pp053	1.0	0.0	4184.199999988079	713942568
