participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp053	1.0	0.0	2395.699999988079
sub-pp053	1.0	0.0	1879.2000000178807
sub-pp053	1.0	0.0	1517.800000011921
sub-pp053	1.0	0.0	1519.9000000059605
sub-pp053	1.0	0.0	6023.9000000059605
sub-pp053	1.0	0.0	4288.699999988079
sub-pp053	1.0	0.0	1702.9000000059605
sub-pp053	1.0	0.0	9052.100000023842
sub-pp053	1.0	0.0	7178.699999988079
sub-pp053	1.0	0.0	1349.0
sub-pp053	1.0	0.0	7480.40000000596
sub-pp053	1.0	0.0	2045.0999999940395
sub-pp053	1.0	0.0	1717.5999999940395
sub-pp053	0.0	1.0	11360.19999998808
sub-pp053	1.0	0.0	8312.90000000596
sub-pp053	0.0	1.0	6175.0
sub-pp053	1.0	0.0	7479.199999988079
sub-pp053	1.0	0.0	3642.59999999404
sub-pp053	1.0	0.0	2699.600000023842
sub-pp053	0.0	1.0	8479.200000017881
sub-pp053	1.0	0.0	4124.800000011921
sub-pp053	1.0	0.0	8635.09999999404
sub-pp053	1.0	0.0	3334.199999988079
sub-pp053	1.0	0.0	1938.7000000178807
