participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp074	1.0	0.0	2280.0
sub-pp074	1.0	0.0	2631.0
sub-pp074	1.0	0.0	2085.0
sub-pp074	1.0	0.0	1938.0
sub-pp074	1.0	0.0	2168.0
sub-pp074	1.0	0.0	8121.0
sub-pp074	1.0	0.0	1553.0
sub-pp074	1.0	0.0	2006.0
sub-pp074	1.0	0.0	1803.0
sub-pp074	1.0	0.0	2205.0
sub-pp074	1.0	0.0	3338.0
sub-pp074	1.0	0.0	1823.0
sub-pp074	1.0	0.0	8405.0
sub-pp074	0.0	1.0	10171.0
sub-pp074	1.0	0.0	4422.0
sub-pp074	1.0	0.0	5571.0
sub-pp074	1.0	0.0	14471.0
sub-pp074	1.0	0.0	7004.0
sub-pp074	1.0	0.0	5288.0
sub-pp074	0.0	1.0	9487.0
sub-pp074	1.0	0.0	5137.0
sub-pp074	1.0	0.0	1555.0
sub-pp074	0.0	1.0	5290.0
sub-pp074	1.0	0.0	5642.0
