participant_id	digit-for_corr	digit-for_incorr	digit-for_RT	digit-for_response
sub-pp091	1.0	0.0	2031.800000000745	97
sub-pp091	1.0	0.0	2401.2999999998137	63
sub-pp091	1.0	0.0	3010.9000000003725	582
sub-pp091	1.0	0.0	2617.600000000559	694
sub-pp091	1.0	0.0	3487.4000000003725	7285
sub-pp091	1.0	0.0	2923.5999999996275	6439
sub-pp091	1.0	0.0	4565.0	42731
sub-pp091	0.0	1.0	12112.700000000186	78536
sub-pp091	0.0	1.0	8372.400000000373	329487
sub-pp091	1.0	0.0	4541.799999999814	619473
sub-pp091	0.0	1.0	8581.200000000186	4178396
sub-pp091	1.0	0.0	6657.299999999814	6917428
sub-pp091	0.0	1.0	6225.600000000559	38296187
sub-pp091	0.0	1.0	10062.0	58132674
