participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp145	1.0	0.0	2637.7999999523163
sub-pp145	1.0	0.0	2427.200000047684
sub-pp145	1.0	0.0	2256.7999999523163
sub-pp145	1.0	0.0	1605.0
sub-pp145	1.0	0.0	3585.600000143051
sub-pp145	1.0	0.0	8276.699999809265
sub-pp145	1.0	0.0	10130.900000095367
sub-pp145	1.0	0.0	8317.799999952316
sub-pp145	0.0	1.0	7887.700000047684
sub-pp145	1.0	0.0	1645.0999999046326
sub-pp145	1.0	0.0	2653.4000000953674
sub-pp145	1.0	0.0	6534.300000190735
sub-pp145	0.0	1.0	10617.399999856949
sub-pp145	0.0	1.0	6987.799999952316
sub-pp145	0.0	1.0	8778.099999904633
sub-pp145	1.0	0.0	7302.299999952316
sub-pp145	1.0	0.0	1713.7000000476835
sub-pp145	0.0	1.0	11635.599999904633
sub-pp145	0.0	1.0	11323.699999809263
sub-pp145	0.0	1.0	5375.900000095367
sub-pp145	1.0	0.0	3095.7999999523163
sub-pp145	1.0	0.0	8378.100000143051
sub-pp145	1.0	0.0	9995.399999856949
sub-pp145	1.0	0.0	7403.199999809265
