participant_id	ant_corr	ant_incorr	ant_RT	alerting-code	cued-code	congruency-code
sub-pp032	1.0	0.0	514.0	1.0	0.0	0.0
sub-pp032	1.0	0.0	379.0	1.0	2.0	1.0
sub-pp032	1.0	0.0	412.0	0.0	2.0	2.0
sub-pp032	1.0	0.0	418.0	1.0	2.0	2.0
sub-pp032	1.0	0.0	357.0	0.0	2.0	2.0
sub-pp032	1.0	0.0	321.0	0.0	2.0	0.0
sub-pp032	1.0	0.0	264.0	1.0	2.0	1.0
sub-pp032	1.0	0.0	318.0	1.0	2.0	1.0
sub-pp032	1.0	0.0	324.0	0.0	1.0	2.0
sub-pp032	1.0	0.0	432.0	0.0	0.0	1.0
sub-pp032	1.0	0.0	445.0	1.0	2.0	2.0
sub-pp032	1.0	0.0	337.0	1.0	0.0	1.0
sub-pp032	0.0	1.0	306.0	1.0	2.0	0.0
sub-pp032	1.0	0.0	496.0	0.0	0.0	2.0
sub-pp032	1.0	0.0	362.0	1.0	2.0	2.0
sub-pp032	1.0	0.0	380.0	1.0	0.0	1.0
sub-pp032	1.0	0.0	414.0	1.0	2.0	2.0
sub-pp032	1.0	0.0	1468.0	1.0	2.0	0.0
sub-pp032	1.0	0.0	413.0	1.0	2.0	0.0
sub-pp032	1.0	0.0	551.0	1.0	2.0	0.0
sub-pp032	1.0	0.0	376.0	1.0	2.0	1.0
sub-pp032	1.0	0.0	571.0	1.0	2.0	0.0
sub-pp032	1.0	0.0	441.0	1.0	0.0	0.0
sub-pp032	1.0	0.0	401.0	1.0	0.0	2.0
sub-pp032	1.0	0.0	601.0	0.0	2.0	0.0
sub-pp032	1.0	0.0	329.0	0.0	2.0	1.0
sub-pp032	1.0	0.0	395.0	0.0	1.0	0.0
sub-pp032	1.0	0.0	283.0	0.0	1.0	1.0
sub-pp032	1.0	0.0	363.0	0.0	2.0	0.0
sub-pp032	1.0	0.0	580.0	0.0	0.0	0.0
sub-pp032	1.0	0.0	301.0	1.0	1.0	1.0
sub-pp032	1.0	0.0	583.0	1.0	2.0	0.0
sub-pp032	1.0	0.0	379.0	0.0	2.0	1.0
sub-pp032	1.0	0.0	491.0	0.0	0.0	2.0
sub-pp032	1.0	0.0	368.0	0.0	2.0	2.0
