participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp129	1.0	0.0	2538.5
sub-pp129	1.0	0.0	1537.0999999940395
sub-pp129	0.0	1.0	4423.100000023842
sub-pp129	1.0	0.0	1955.300000011921
sub-pp129	1.0	0.0	2487.5999999940395
sub-pp129	1.0	0.0	1539.199999988079
sub-pp129	0.0	1.0	6422.4000000059605
sub-pp129	1.0	0.0	6605.799999982119
sub-pp129	1.0	0.0	4440.4000000059605
sub-pp129	1.0	0.0	1988.9000000059605
sub-pp129	1.0	0.0	1774.199999988079
sub-pp129	1.0	0.0	7722.399999976158
sub-pp129	1.0	0.0	1622.699999988079
sub-pp129	0.0	1.0	6289.09999999404
sub-pp129	1.0	0.0	5122.299999982119
sub-pp129	1.0	0.0	2453.7999999821186
sub-pp129	0.0	1.0	5056.4000000059605
sub-pp129	1.0	0.0	1990.0999999940395
sub-pp129	1.0	0.0	4441.0
sub-pp129	0.0	1.0	6243.300000011921
sub-pp129	1.0	0.0	1238.7999999821186
sub-pp129	1.0	0.0	1255.300000011921
sub-pp129	1.0	0.0	2708.0
sub-pp129	0.0	1.0	4391.5
