participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp164	1.0	0.0	2589.599999964237
sub-pp164	1.0	0.0	2089.5
sub-pp164	0.0	1.0	7465.600000023842
sub-pp164	1.0	0.0	2160.900000035763
sub-pp164	1.0	0.0	3593.399999976158
sub-pp164	0.0	1.0	5481.399999976158
sub-pp164	1.0	0.0	4481.299999952316
sub-pp164	0.0	1.0	8874.0
sub-pp164	1.0	0.0	3617.799999952316
sub-pp164	1.0	0.0	1593.300000011921
sub-pp164	1.0	0.0	3841.5
sub-pp164	1.0	0.0	1905.200000047684
sub-pp164	1.0	0.0	3154.300000011921
sub-pp164	0.0	1.0	3544.900000035763
sub-pp164	0.0	1.0	3289.800000011921
sub-pp164	0.0	1.0	4674.0
sub-pp164	0.0	1.0	2281.300000011921
sub-pp164	0.0	1.0	3978.100000023842
sub-pp164	1.0	0.0	4106.199999988079
sub-pp164	0.0	1.0	3400.5
sub-pp164	0.0	1.0	2787.0
sub-pp164	0.0	1.0	2345.200000047684
sub-pp164	1.0	0.0	4381.199999988079
sub-pp164	0.0	1.0	6258.799999952316
