participant_id	finger-tapping_taps	finger-tapping_corr	finger-tapping_RT	trial_type
sub-pp125	1.0	0.0	30.19999885559082	dominant1
sub-pp125	2.0	0.0	172.5	dominant1
sub-pp125	3.0	0.0	275.1999988555908	dominant1
sub-pp125	4.0	0.0	375.29999923706055	dominant1
sub-pp125	5.0	0.0	497.1000003814697	dominant1
sub-pp125	6.0	0.0	715.8999996185303	dominant1
sub-pp125	7.0	0.0	854.3999996185303	dominant1
sub-pp125	8.0	0.0	985.3999996185304	dominant1
sub-pp125	9.0	0.0	1126.1999988555908	dominant1
sub-pp125	10.0	0.0	1259.5	dominant1
sub-pp125	11.0	0.0	1395.3999996185305	dominant1
sub-pp125	12.0	0.0	1524.5	dominant1
sub-pp125	13.0	0.0	1673.5	dominant1
sub-pp125	14.0	0.0	1828.7999992370603	dominant1
sub-pp125	15.0	0.0	1957.5	dominant1
sub-pp125	16.0	0.0	2130.7999992370605	dominant1
sub-pp125	17.0	0.0	2458.0	dominant1
sub-pp125	18.0	0.0	2615.699998855591	dominant1
sub-pp125	19.0	0.0	2747.3999996185303	dominant1
sub-pp125	20.0	0.0	2891.699998855591	dominant1
sub-pp125	21.0	0.0	3032.6000003814697	dominant1
sub-pp125	22.0	0.0	3172.3999996185303	dominant1
sub-pp125	23.0	0.0	3321.6000003814697	dominant1
sub-pp125	24.0	0.0	3461.1000003814697	dominant1
sub-pp125	25.0	0.0	3617.299999237061	dominant1
sub-pp125	26.0	0.0	3767.5	dominant1
sub-pp125	27.0	0.0	3896.299999237061	dominant1
sub-pp125	28.0	0.0	4040.699998855591	dominant1
sub-pp125	29.0	0.0	4182.39999961853	dominant1
sub-pp125	30.0	0.0	4341.699998855591	dominant1
sub-pp125	31.0	0.0	4473.699998855591	dominant1
sub-pp125	32.0	0.0	4621.299999237061	dominant1
sub-pp125	33.0	0.0	4762.39999961853	dominant1
sub-pp125	34.0	0.0	4896.60000038147	dominant1
sub-pp125	35.0	0.0	5032.5	dominant1
sub-pp125	36.0	0.0	5165.5	dominant1
sub-pp125	37.0	0.0	5309.0	dominant1
sub-pp125	38.0	0.0	5453.60000038147	dominant1
sub-pp125	39.0	0.0	5602.299999237061	dominant1
sub-pp125	40.0	0.0	5753.299999237061	dominant1
sub-pp125	41.0	0.0	5908.5	dominant1
sub-pp125	42.0	0.0	6064.89999961853	dominant1
sub-pp125	43.0	0.0	6207.799999237061	dominant1
sub-pp125	44.0	0.0	6358.5	dominant1
sub-pp125	45.0	0.0	6518.39999961853	dominant1
sub-pp125	46.0	0.0	6677.299999237061	dominant1
sub-pp125	47.0	0.0	6843.5	dominant1
sub-pp125	48.0	0.0	6993.39999961853	dominant1
sub-pp125	49.0	0.0	7142.5	dominant1
sub-pp125	50.0	0.0	7289.699998855591	dominant1
sub-pp125	51.0	0.0	7442.5	dominant1
sub-pp125	52.0	0.0	7614.0	dominant1
sub-pp125	53.0	0.0	7759.39999961853	dominant1
sub-pp125	54.0	0.0	7915.39999961853	dominant1
sub-pp125	55.0	0.0	8070.5	dominant1
sub-pp125	56.0	0.0	8223.29999923706	dominant1
sub-pp125	57.0	0.0	8367.39999961853	dominant1
sub-pp125	58.0	0.0	8516.39999961853	dominant1
sub-pp125	59.0	0.0	8664.39999961853	dominant1
sub-pp125	60.0	0.0	8805.79999923706	dominant1
sub-pp125	61.0	0.0	8958.60000038147	dominant1
sub-pp125	62.0	0.0	9105.5	dominant1
sub-pp125	63.0	0.0	9241.5	dominant1
sub-pp125	64.0	0.0	9383.69999885559	dominant1
sub-pp125	65.0	0.0	9531.5	dominant1
sub-pp125	66.0	0.0	9680.89999961853	dominant1
