participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp128	0.0	1.0	19287.5
sub-pp128	0.0	1.0	16935.80000000447
sub-pp128	0.0	1.0	8538.80000000447
sub-pp128	1.0	0.0	9382.60000000149
sub-pp128	0.0	1.0	13403.69999999553
sub-pp128	1.0	0.0	3994.60000000149
sub-pp128	0.0	1.0	15497.60000000149
sub-pp128	1.0	0.0	10986.5
sub-pp128	1.0	0.0	3935.1999999955297
sub-pp128	0.0	1.0	6625.20000000298
sub-pp128	0.0	1.0	6691.10000000149
sub-pp128	0.0	1.0	11674.59999999404
sub-pp128	0.0	1.0	20793.80000000447
sub-pp128	0.0	1.0	6779.5
sub-pp128	0.0	1.0	5420.19999999553
sub-pp128	0.0	1.0	9886.89999999851
sub-pp128	0.0	1.0	9565.0
sub-pp128	0.0	1.0	6669.20000000298
sub-pp128	1.0	0.0	10601.5
sub-pp128	1.0	0.0	4674.10000000149
sub-pp128	0.0	1.0	6528.20000000298
sub-pp128	0.0	1.0	11269.0
sub-pp128	0.0	1.0	13110.80000000447
