participant_id	finger-tapping_taps	finger-tapping_corr	finger-tapping_RT	trial_type
sub-pp074	1.0	0.0	300.0	dominant1
sub-pp074	2.0	0.0	465.0	dominant1
sub-pp074	3.0	0.0	612.0	dominant1
sub-pp074	4.0	0.0	782.0	dominant1
sub-pp074	5.0	0.0	933.0	dominant1
sub-pp074	6.0	0.0	1094.0	dominant1
sub-pp074	7.0	0.0	1261.0	dominant1
sub-pp074	8.0	0.0	1427.0	dominant1
sub-pp074	9.0	0.0	1615.0	dominant1
sub-pp074	10.0	0.0	1790.0	dominant1
sub-pp074	11.0	0.0	1965.0	dominant1
sub-pp074	12.0	0.0	2135.0	dominant1
sub-pp074	13.0	0.0	2329.0	dominant1
sub-pp074	14.0	0.0	2507.0	dominant1
sub-pp074	15.0	0.0	2673.0	dominant1
sub-pp074	16.0	0.0	2841.0	dominant1
sub-pp074	17.0	0.0	3015.0	dominant1
sub-pp074	18.0	0.0	3185.0	dominant1
sub-pp074	19.0	0.0	3355.0	dominant1
sub-pp074	20.0	0.0	3540.0	dominant1
sub-pp074	21.0	0.0	3722.0	dominant1
sub-pp074	22.0	0.0	3892.0	dominant1
sub-pp074	23.0	0.0	4057.0	dominant1
sub-pp074	24.0	0.0	4224.0	dominant1
sub-pp074	25.0	0.0	4401.0	dominant1
sub-pp074	26.0	0.0	4569.0	dominant1
sub-pp074	27.0	0.0	4745.0	dominant1
sub-pp074	28.0	0.0	4944.0	dominant1
sub-pp074	29.0	0.0	5114.0	dominant1
sub-pp074	30.0	0.0	5292.0	dominant1
sub-pp074	31.0	0.0	5464.0	dominant1
sub-pp074	32.0	0.0	5648.0	dominant1
sub-pp074	33.0	0.0	5825.0	dominant1
sub-pp074	34.0	0.0	5996.0	dominant1
sub-pp074	35.0	0.0	6181.0	dominant1
sub-pp074	36.0	0.0	6356.0	dominant1
sub-pp074	37.0	0.0	6526.0	dominant1
sub-pp074	38.0	0.0	6708.0	dominant1
sub-pp074	39.0	0.0	6887.0	dominant1
sub-pp074	40.0	0.0	7070.0	dominant1
sub-pp074	41.0	0.0	7241.0	dominant1
sub-pp074	42.0	0.0	7411.0	dominant1
sub-pp074	43.0	0.0	7591.0	dominant1
sub-pp074	44.0	0.0	7746.0	dominant1
sub-pp074	45.0	0.0	7946.0	dominant1
sub-pp074	46.0	0.0	8119.0	dominant1
sub-pp074	47.0	0.0	8279.0	dominant1
sub-pp074	48.0	0.0	8461.0	dominant1
sub-pp074	49.0	0.0	8654.0	dominant1
sub-pp074	50.0	0.0	8820.0	dominant1
sub-pp074	51.0	0.0	9007.0	dominant1
sub-pp074	52.0	0.0	9171.0	dominant1
sub-pp074	53.0	0.0	9350.0	dominant1
sub-pp074	54.0	0.0	9537.0	dominant1
sub-pp074	55.0	0.0	9717.0	dominant1
sub-pp074	56.0	0.0	9897.0	dominant1
sub-pp074	1.0	0.0	417.0	dominant2
sub-pp074	2.0	0.0	580.0	dominant2
sub-pp074	3.0	0.0	751.0	dominant2
sub-pp074	4.0	0.0	927.0	dominant2
sub-pp074	5.0	0.0	1096.0	dominant2
sub-pp074	6.0	0.0	1265.0	dominant2
sub-pp074	7.0	0.0	1456.0	dominant2
sub-pp074	8.0	0.0	1627.0	dominant2
sub-pp074	9.0	0.0	1801.0	dominant2
sub-pp074	10.0	0.0	1974.0	dominant2
sub-pp074	11.0	0.0	2155.0	dominant2
sub-pp074	12.0	0.0	2319.0	dominant2
sub-pp074	13.0	0.0	2518.0	dominant2
sub-pp074	14.0	0.0	2678.0	dominant2
sub-pp074	15.0	0.0	2853.0	dominant2
sub-pp074	16.0	0.0	3041.0	dominant2
sub-pp074	17.0	0.0	3211.0	dominant2
sub-pp074	18.0	0.0	3392.0	dominant2
sub-pp074	19.0	0.0	3568.0	dominant2
sub-pp074	20.0	0.0	3735.0	dominant2
sub-pp074	21.0	0.0	3918.0	dominant2
sub-pp074	22.0	0.0	4083.0	dominant2
