participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp050	1.0	0.0	2768.2999999523163
sub-pp050	1.0	0.0	1944.5
sub-pp050	1.0	0.0	2264.100000143051
sub-pp050	1.0	0.0	1740.6000001430511
sub-pp050	1.0	0.0	2473.7999999523163
sub-pp050	1.0	0.0	8223.599999904633
sub-pp050	1.0	0.0	2138.100000143051
sub-pp050	1.0	0.0	2294.800000190735
sub-pp050	1.0	0.0	5269.899999856949
sub-pp050	1.0	0.0	2689.2999999523163
sub-pp050	1.0	0.0	2268.100000143051
sub-pp050	1.0	0.0	5996.799999952316
sub-pp050	1.0	0.0	1816.8999998569489
sub-pp050	0.0	1.0	5995.5
sub-pp050	1.0	0.0	3810.899999856949
sub-pp050	1.0	0.0	4576.099999904633
sub-pp050	1.0	0.0	2372.9000000953674
sub-pp050	1.0	0.0	11414.300000190737
sub-pp050	1.0	0.0	3297.7999999523163
sub-pp050	0.0	1.0	12821.399999856949
sub-pp050	1.0	0.0	6017.099999904633
sub-pp050	0.0	1.0	9777.400000095367
sub-pp050	1.0	0.0	10776.599999904633
sub-pp050	0.0	1.0	17729.200000047684
