participant_id	cvlt-long_corr	cvlt-long_incorr	cvlt-long_RT
sub-pp114	1.0	0.0	1553.3000001907349
sub-pp114	1.0	0.0	2138.4000005722046
sub-pp114	1.0	0.0	2235.5
sub-pp114	1.0	0.0	1410.5
sub-pp114	1.0	0.0	1370.7999992370603
sub-pp114	1.0	0.0	3019.800000190735
sub-pp114	1.0	0.0	2290.0
sub-pp114	1.0	0.0	1531.0
sub-pp114	1.0	0.0	1355.3999996185305
sub-pp114	1.0	0.0	1378.8000001907349
sub-pp114	1.0	0.0	2090.8999996185303
sub-pp114	1.0	0.0	1266.5
sub-pp114	1.0	0.0	1642.8000001907349
sub-pp114	1.0	0.0	2906.300000190735
sub-pp114	1.0	0.0	1291.9000005722046
sub-pp114	1.0	0.0	1761.8999996185305
sub-pp114	1.0	0.0	1379.3000001907349
sub-pp114	1.0	0.0	1363.1000003814695
sub-pp114	0.0	1.0	2122.8999996185303
sub-pp114	1.0	0.0	1395.3000001907349
sub-pp114	1.0	0.0	1907.6000003814693
sub-pp114	1.0	0.0	1433.7000007629397
sub-pp114	1.0	0.0	1300.1000003814695
sub-pp114	1.0	0.0	1531.1999998092651
sub-pp114	1.0	0.0	1529.9000005722046
sub-pp114	1.0	0.0	1475.8999996185305
sub-pp114	1.0	0.0	1834.6000003814693
sub-pp114	0.0	1.0	2307.0999994277954
sub-pp114	1.0	0.0	1851.3000001907349
sub-pp114	1.0	0.0	1211.0
sub-pp114	1.0	0.0	1243.0
sub-pp114	1.0	0.0	1282.8999996185305
sub-pp114	1.0	0.0	1979.3999996185305
sub-pp114	1.0	0.0	1418.4000005722046
sub-pp114	1.0	0.0	1427.5
sub-pp114	1.0	0.0	1523.0
sub-pp114	1.0	0.0	1378.9000005722046
sub-pp114	1.0	0.0	1522.3999996185305
sub-pp114	0.0	1.0	2211.300000190735
sub-pp114	1.0	0.0	1658.8999996185305
sub-pp114	1.0	0.0	1442.5999994277954
sub-pp114	1.0	0.0	2051.5
sub-pp114	1.0	0.0	1308.6000003814695
sub-pp114	1.0	0.0	1804.5
