participant_id	finger-tapping_taps	finger-tapping_corr	finger-tapping_RT	trial_type
sub-pp043	1.0	0.0	165.0	dominant1
sub-pp043	2.0	0.0	450.0	dominant1
sub-pp043	3.0	0.0	570.0	dominant1
sub-pp043	4.0	0.0	711.0	dominant1
sub-pp043	5.0	0.0	854.0	dominant1
sub-pp043	6.0	0.0	989.0	dominant1
sub-pp043	7.0	0.0	1129.0	dominant1
sub-pp043	8.0	0.0	1276.0	dominant1
sub-pp043	9.0	0.0	1403.0	dominant1
sub-pp043	10.0	0.0	1537.0	dominant1
sub-pp043	11.0	0.0	1667.0	dominant1
sub-pp043	12.0	0.0	1812.0	dominant1
sub-pp043	13.0	0.0	1944.0	dominant1
sub-pp043	14.0	0.0	2087.0	dominant1
sub-pp043	15.0	0.0	2233.0	dominant1
sub-pp043	16.0	0.0	2374.0	dominant1
sub-pp043	17.0	0.0	2534.0	dominant1
sub-pp043	18.0	0.0	2649.0	dominant1
sub-pp043	19.0	0.0	2785.0	dominant1
sub-pp043	20.0	0.0	2914.0	dominant1
sub-pp043	21.0	0.0	3046.0	dominant1
sub-pp043	22.0	0.0	3174.0	dominant1
sub-pp043	23.0	0.0	3308.0	dominant1
sub-pp043	24.0	0.0	3460.0	dominant1
sub-pp043	25.0	0.0	3605.0	dominant1
sub-pp043	26.0	0.0	3751.0	dominant1
sub-pp043	27.0	0.0	3895.0	dominant1
sub-pp043	28.0	0.0	4026.0	dominant1
sub-pp043	29.0	0.0	4166.0	dominant1
sub-pp043	30.0	0.0	4327.0	dominant1
sub-pp043	31.0	0.0	4458.0	dominant1
sub-pp043	32.0	0.0	4592.0	dominant1
sub-pp043	33.0	0.0	4737.0	dominant1
sub-pp043	34.0	0.0	4882.0	dominant1
sub-pp043	35.0	0.0	5025.0	dominant1
sub-pp043	36.0	0.0	5152.0	dominant1
sub-pp043	37.0	0.0	5296.0	dominant1
sub-pp043	38.0	0.0	5458.0	dominant1
sub-pp043	39.0	0.0	5619.0	dominant1
sub-pp043	40.0	0.0	5754.0	dominant1
sub-pp043	41.0	0.0	5900.0	dominant1
sub-pp043	42.0	0.0	6059.0	dominant1
sub-pp043	43.0	0.0	6197.0	dominant1
sub-pp043	44.0	0.0	6349.0	dominant1
sub-pp043	45.0	0.0	6490.0	dominant1
sub-pp043	46.0	0.0	6668.0	dominant1
sub-pp043	47.0	0.0	6818.0	dominant1
sub-pp043	48.0	0.0	6967.0	dominant1
sub-pp043	49.0	0.0	7125.0	dominant1
sub-pp043	50.0	0.0	7266.0	dominant1
sub-pp043	51.0	0.0	7417.0	dominant1
sub-pp043	52.0	0.0	7567.0	dominant1
sub-pp043	53.0	0.0	7727.0	dominant1
sub-pp043	54.0	0.0	7869.0	dominant1
sub-pp043	55.0	0.0	8027.0	dominant1
sub-pp043	56.0	0.0	8176.0	dominant1
