participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp149	1.0	0.0	3079.1999999284744
sub-pp149	1.0	0.0	2100.100000023842
sub-pp149	1.0	0.0	3797.0
sub-pp149	1.0	0.0	1549.7000000476835
sub-pp149	1.0	0.0	1995.7999999523165
sub-pp149	1.0	0.0	2719.600000023842
sub-pp149	1.0	0.0	1751.600000023842
sub-pp149	1.0	0.0	1851.0
sub-pp149	1.0	0.0	2045.700000047684
sub-pp149	1.0	0.0	1812.399999976158
sub-pp149	1.0	0.0	2114.7999999523163
sub-pp149	1.0	0.0	1759.100000023842
sub-pp149	1.0	0.0	1731.5999999046326
sub-pp149	0.0	1.0	1777.3000000715256
sub-pp149	1.0	0.0	4710.899999976158
sub-pp149	1.0	0.0	3973.100000023842
sub-pp149	1.0	0.0	5576.0
sub-pp149	1.0	0.0	3280.7999999523163
sub-pp149	1.0	0.0	3703.600000023842
sub-pp149	1.0	0.0	2290.8000000715256
sub-pp149	1.0	0.0	1836.7999999523165
sub-pp149	1.0	0.0	1737.0999999046326
sub-pp149	1.0	0.0	4766.100000023842
sub-pp149	1.0	0.0	3047.8000000715256
