participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp027	0.0	1.0	3871.100000023842
sub-pp027	1.0	0.0	2779.399999976158
sub-pp027	1.0	0.0	1796.6999999284744
sub-pp027	0.0	1.0	5425.899999976158
sub-pp027	0.0	1.0	2242.5
sub-pp027	1.0	0.0	3077.899999976158
sub-pp027	1.0	0.0	2057.7999999523163
sub-pp027	1.0	0.0	2574.700000047684
sub-pp027	0.0	1.0	2719.700000047684
sub-pp027	1.0	0.0	1637.600000023842
sub-pp027	1.0	0.0	3567.8000000715256
sub-pp027	1.0	0.0	4000.399999976158
sub-pp027	0.0	1.0	2927.100000023842
sub-pp027	0.0	1.0	2843.4000000953674
sub-pp027	0.0	1.0	3916.700000047684
sub-pp027	0.0	1.0	2722.6999999284744
sub-pp027	0.0	1.0	1774.2999999523165
sub-pp027	0.0	1.0	7008.5
sub-pp027	0.0	1.0	6999.899999976158
sub-pp027	0.0	1.0	4607.399999976158
sub-pp027	0.0	1.0	5445.600000023842
sub-pp027	0.0	1.0	5051.699999928474
sub-pp027	0.0	1.0	2642.4000000953674
sub-pp027	0.0	1.0	1725.899999976158
