participant_id	mlat5_corr	mlat5_incorr	mlat5_RT
sub-pp083	1.0	0.0	10481.70000000298
sub-pp083	1.0	0.0	4357.300000011921
sub-pp083	1.0	0.0	6544.29999999702
sub-pp083	1.0	0.0	2062.1000000089407
sub-pp083	1.0	0.0	2226.199999988079
sub-pp083	1.0	0.0	5387.70000000298
sub-pp083	1.0	0.0	5740.70000000298
sub-pp083	1.0	0.0	2750.5
sub-pp083	1.0	0.0	1784.7999999970198
sub-pp083	1.0	0.0	2305.4000000059605
sub-pp083	1.0	0.0	3534.29999999702
sub-pp083	1.0	0.0	1635.4000000059605
sub-pp083	1.0	0.0	2162.800000011921
sub-pp083	0.0	1.0	6300.59999999404
sub-pp083	1.0	0.0	2919.0
sub-pp083	1.0	0.0	6064.79999999702
sub-pp083	1.0	0.0	6581.5
sub-pp083	1.0	0.0	4595.600000008941
sub-pp083	1.0	0.0	2076.0
sub-pp083	1.0	0.0	5241.4000000059605
sub-pp083	1.0	0.0	2488.5
sub-pp083	1.0	0.0	6986.79999999702
sub-pp083	1.0	0.0	10581.70000000298
sub-pp083	1.0	0.0	2182.20000000298
