participant_id	ant_corr	ant_incorr	ant_RT	alerting-code	cued-code	congruency-code
sub-pp147	1.0	0.0	358.79999923706055	0.0	1.0	1.0
sub-pp147	1.0	0.0	425.9000015258789	1.0	0.0	1.0
sub-pp147	1.0	0.0	334.8999996185303	0.0	1.0	1.0
sub-pp147	1.0	0.0	383.5	1.0	0.0	2.0
sub-pp147	1.0	0.0	375.0	0.0	2.0	0.0
sub-pp147	1.0	0.0	398.1000003814697	0.0	0.0	1.0
sub-pp147	1.0	0.0	426.6000003814697	1.0	0.0	0.0
sub-pp147	1.0	0.0	323.20000076293945	0.0	1.0	1.0
sub-pp147	1.0	0.0	323.3000011444092	0.0	2.0	2.0
sub-pp147	1.0	0.0	346.5	1.0	1.0	2.0
sub-pp147	1.0	0.0	348.8000011444092	1.0	1.0	1.0
sub-pp147	1.0	0.0	561.3000011444092	1.0	2.0	0.0
sub-pp147	1.0	0.0	452.0999984741211	0.0	0.0	1.0
sub-pp147	1.0	0.0	536.3999996185303	1.0	0.0	1.0
sub-pp147	1.0	0.0	419.3999996185303	0.0	2.0	2.0
sub-pp147	1.0	0.0	396.6000003814697	1.0	2.0	2.0
sub-pp147	1.0	0.0	414.20000076293945	1.0	0.0	0.0
sub-pp147	1.0	0.0	367.6999988555908	1.0	2.0	2.0
sub-pp147	1.0	0.0	440.6000003814697	0.0	0.0	0.0
sub-pp147	1.0	0.0	360.3999996185303	1.0	0.0	0.0
sub-pp147	1.0	0.0	566.3999996185303	1.0	2.0	0.0
sub-pp147	1.0	0.0	495.70000076293945	0.0	1.0	0.0
sub-pp147	1.0	0.0	406.0999984741211	0.0	1.0	2.0
sub-pp147	1.0	0.0	556.8999996185303	0.0	2.0	1.0
sub-pp147	1.0	0.0	381.5	1.0	2.0	2.0
sub-pp147	1.0	0.0	392.4000015258789	0.0	2.0	0.0
sub-pp147	1.0	0.0	385.6000003814697	0.0	0.0	0.0
sub-pp147	1.0	0.0	442.5	1.0	1.0	2.0
sub-pp147	1.0	0.0	357.1000003814697	1.0	1.0	1.0
sub-pp147	1.0	0.0	438.1000003814697	0.0	2.0	1.0
sub-pp147	1.0	0.0	502.0	0.0	2.0	0.0
sub-pp147	1.0	0.0	399.0999984741211	0.0	0.0	2.0
sub-pp147	1.0	0.0	383.1999988555908	0.0	0.0	2.0
sub-pp147	1.0	0.0	372.5	1.0	0.0	1.0
sub-pp147	1.0	0.0	368.20000076293945	1.0	0.0	2.0
sub-pp147	1.0	0.0	398.0	1.0	1.0	1.0
sub-pp147	1.0	0.0	391.5999984741211	0.0	2.0	1.0
sub-pp147	1.0	0.0	441.20000076293945	0.0	0.0	1.0
sub-pp147	1.0	0.0	376.9000015258789	0.0	0.0	2.0
sub-pp147	1.0	0.0	352.5	1.0	0.0	2.0
sub-pp147	1.0	0.0	471.3999996185303	0.0	2.0	0.0
sub-pp147	1.0	0.0	335.70000076293945	1.0	1.0	2.0
sub-pp147	1.0	0.0	377.5	1.0	1.0	0.0
sub-pp147	1.0	0.0	356.8999996185303	1.0	1.0	1.0
sub-pp147	1.0	0.0	411.1000003814697	0.0	0.0	1.0
sub-pp147	1.0	0.0	531.8999996185303	0.0	1.0	0.0
sub-pp147	1.0	0.0	508.3999996185303	0.0	0.0	0.0
sub-pp147	1.0	0.0	519.5	0.0	1.0	0.0
sub-pp147	1.0	0.0	350.3000011444092	0.0	1.0	2.0
sub-pp147	1.0	0.0	395.20000076293945	1.0	2.0	1.0
sub-pp147	1.0	0.0	351.20000076293945	0.0	1.0	0.0
sub-pp147	1.0	0.0	409.3000011444092	1.0	1.0	2.0
sub-pp147	1.0	0.0	353.8999996185303	1.0	1.0	0.0
sub-pp147	1.0	0.0	376.6999988555908	0.0	2.0	2.0
sub-pp147	1.0	0.0	452.0	0.0	0.0	0.0
sub-pp147	1.0	0.0	379.70000076293945	1.0	2.0	0.0
sub-pp147	1.0	0.0	339.29999923706055	0.0	1.0	2.0
sub-pp147	1.0	0.0	355.4000015258789	0.0	2.0	1.0
sub-pp147	1.0	0.0	479.6999988555908	0.0	0.0	1.0
sub-pp147	1.0	0.0	457.8999996185303	1.0	0.0	1.0
sub-pp147	1.0	0.0	459.8999996185303	1.0	2.0	1.0
sub-pp147	1.0	0.0	371.0	0.0	2.0	1.0
sub-pp147	1.0	0.0	413.0	1.0	0.0	1.0
sub-pp147	1.0	0.0	511.0999984741211	1.0	2.0	0.0
sub-pp147	1.0	0.0	528.5	1.0	2.0	0.0
sub-pp147	1.0	0.0	534.7000007629395	0.0	0.0	0.0
sub-pp147	1.0	0.0	391.6000003814697	1.0	2.0	1.0
sub-pp147	1.0	0.0	383.4000015258789	1.0	1.0	2.0
sub-pp147	1.0	0.0	465.9000015258789	1.0	1.0	0.0
sub-pp147	1.0	0.0	393.20000076293945	1.0	1.0	0.0
sub-pp147	1.0	0.0	399.1999988555908	0.0	2.0	2.0
sub-pp147	1.0	0.0	368.0	1.0	2.0	1.0
sub-pp147	1.0	0.0	544.1000003814697	0.0	0.0	0.0
sub-pp147	1.0	0.0	413.1999988555908	0.0	2.0	1.0
sub-pp147	1.0	0.0	459.3999996185303	0.0	0.0	2.0
sub-pp147	1.0	0.0	348.5	1.0	1.0	2.0
sub-pp147	1.0	0.0	437.6000003814697	1.0	0.0	0.0
sub-pp147	1.0	0.0	332.79999923706055	1.0	1.0	1.0
sub-pp147	1.0	0.0	384.79999923706055	0.0	2.0	0.0
sub-pp147	1.0	0.0	324.9000015258789	1.0	1.0	2.0
sub-pp147	1.0	0.0	343.1999988555908	1.0	2.0	2.0
sub-pp147	1.0	0.0	302.8000011444092	1.0	2.0	2.0
sub-pp147	1.0	0.0	343.20000076293945	1.0	0.0	1.0
sub-pp147	1.0	0.0	330.4000015258789	0.0	1.0	2.0
sub-pp147	1.0	0.0	361.8999996185303	0.0	0.0	2.0
sub-pp147	1.0	0.0	451.5	0.0	1.0	0.0
sub-pp147	1.0	0.0	477.3999996185303	1.0	2.0	0.0
sub-pp147	1.0	0.0	433.9000015258789	0.0	2.0	0.0
sub-pp147	1.0	0.0	443.8999996185303	1.0	0.0	0.0
sub-pp147	1.0	0.0	423.8999996185303	0.0	1.0	0.0
sub-pp147	1.0	0.0	426.8999996185303	1.0	0.0	2.0
sub-pp147	1.0	0.0	327.6000003814697	0.0	1.0	2.0
sub-pp147	1.0	0.0	422.8000011444092	0.0	1.0	0.0
sub-pp147	0.0	1.0	401.0	0.0	0.0	0.0
sub-pp147	1.0	0.0	447.8000011444092	1.0	2.0	0.0
sub-pp147	1.0	0.0	388.70000076293945	1.0	1.0	0.0
sub-pp147	1.0	0.0	354.3000011444092	1.0	1.0	0.0
sub-pp147	1.0	0.0	416.1000003814697	0.0	1.0	2.0
sub-pp147	1.0	0.0	388.29999923706055	0.0	1.0	1.0
sub-pp147	1.0	0.0	408.8000011444092	1.0	2.0	1.0
sub-pp147	1.0	0.0	439.8999996185303	1.0	2.0	2.0
sub-pp147	1.0	0.0	400.70000076293945	0.0	1.0	1.0
sub-pp147	1.0	0.0	371.1000003814697	1.0	2.0	0.0
sub-pp147	1.0	0.0	348.6999988555908	1.0	2.0	1.0
sub-pp147	1.0	0.0	499.5	0.0	2.0	0.0
sub-pp147	1.0	0.0	449.5	1.0	0.0	0.0
sub-pp147	1.0	0.0	381.3999996185303	0.0	0.0	1.0
sub-pp147	1.0	0.0	408.20000076293945	0.0	0.0	0.0
sub-pp147	1.0	0.0	500.1000003814697	1.0	1.0	0.0
sub-pp147	1.0	0.0	385.20000076293945	1.0	1.0	1.0
sub-pp147	1.0	0.0	335.8999996185303	0.0	1.0	1.0
sub-pp147	1.0	0.0	417.0	1.0	0.0	2.0
sub-pp147	1.0	0.0	359.8999996185303	0.0	1.0	0.0
sub-pp147	1.0	0.0	404.0	1.0	0.0	2.0
sub-pp147	1.0	0.0	390.5	0.0	2.0	2.0
sub-pp147	1.0	0.0	370.70000076293945	0.0	0.0	2.0
sub-pp147	1.0	0.0	351.20000076293945	0.0	0.0	1.0
sub-pp147	1.0	0.0	382.3999996185303	0.0	0.0	1.0
sub-pp147	1.0	0.0	370.8999996185303	1.0	1.0	0.0
sub-pp147	1.0	0.0	347.3999996185303	1.0	0.0	2.0
sub-pp147	1.0	0.0	519.5	1.0	0.0	0.0
sub-pp147	1.0	0.0	368.0	1.0	1.0	1.0
sub-pp147	1.0	0.0	361.29999923706055	0.0	2.0	2.0
sub-pp147	1.0	0.0	373.29999923706055	0.0	1.0	1.0
sub-pp147	1.0	0.0	366.8000011444092	1.0	0.0	1.0
sub-pp147	1.0	0.0	378.3999996185303	1.0	2.0	2.0
sub-pp147	1.0	0.0	362.79999923706055	1.0	0.0	0.0
sub-pp147	1.0	0.0	333.6000003814697	1.0	1.0	1.0
sub-pp147	1.0	0.0	342.4000015258789	0.0	0.0	2.0
sub-pp147	1.0	0.0	428.3999996185303	0.0	0.0	2.0
sub-pp147	1.0	0.0	416.79999923706055	0.0	2.0	2.0
sub-pp147	1.0	0.0	333.70000076293945	1.0	0.0	1.0
sub-pp147	1.0	0.0	340.3000011444092	1.0	0.0	2.0
sub-pp147	1.0	0.0	338.9000015258789	0.0	1.0	2.0
sub-pp147	1.0	0.0	329.6000003814697	1.0	2.0	1.0
sub-pp147	1.0	0.0	376.0	1.0	2.0	2.0
sub-pp147	1.0	0.0	296.20000076293945	0.0	2.0	1.0
sub-pp147	1.0	0.0	387.0	1.0	2.0	1.0
sub-pp147	1.0	0.0	391.29999923706055	0.0	2.0	1.0
sub-pp147	1.0	0.0	338.1000003814697	0.0	1.0	2.0
sub-pp147	1.0	0.0	276.1000003814697	0.0	1.0	1.0
sub-pp147	1.0	0.0	365.79999923706055	0.0	2.0	2.0
sub-pp147	1.0	0.0	360.6000003814697	1.0	1.0	2.0
sub-pp147	1.0	0.0	305.5	0.0	2.0	0.0
sub-pp147	1.0	0.0	796.6999988555908	0.0	0.0	1.0
sub-pp147	1.0	0.0	367.0	0.0	0.0	1.0
sub-pp147	1.0	0.0	408.5	1.0	0.0	2.0
sub-pp147	1.0	0.0	399.8999996185303	0.0	2.0	1.0
sub-pp147	1.0	0.0	360.1000003814697	0.0	1.0	0.0
sub-pp147	0.0	1.0	365.6000003814697	0.0	1.0	0.0
sub-pp147	1.0	0.0	428.1999988555908	0.0	0.0	2.0
sub-pp147	1.0	0.0	367.0	1.0	0.0	1.0
sub-pp147	1.0	0.0	429.6999988555908	1.0	2.0	0.0
sub-pp147	1.0	0.0	468.3000011444092	1.0	0.0	0.0
sub-pp147	1.0	0.0	314.1000003814697	0.0	2.0	1.0
sub-pp147	1.0	0.0	423.5999984741211	1.0	2.0	1.0
sub-pp147	1.0	0.0	431.5	0.0	1.0	1.0
sub-pp147	1.0	0.0	373.8999996185303	0.0	1.0	1.0
